Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium5,997.038,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:56.457024
Toronto Edge,Dilithium5,18.959,45.317466595,-75.756810138,3.105,142.452,2021-07-29 19:35:12.477337
Ottawa Edge,Dilithium5,992.196,45.315652387,-75.757497203,3.659,298.605,2021-07-29 19:37:53.574721
Ottawa Edge,Dilithium5,986.964,45.316807571,-75.758000225,3.468,165.842,2021-07-29 19:36:33.077066
Georges Home,Dilithium5,993.325,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:35.454190
Georges Home,Dilithium5,16.051,45.31527284,-75.75818208,2.85,335.68,2021-07-29 19:33:44.216565
Ottawa Edge,Dilithium5,10.378,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.983672
Toronto Edge,Dilithium5,994.191,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:34.020775
Ottawa Edge,Dilithium5,982.572,45.316327224,-75.757262831,3.659,230.487,2021-07-29 19:38:14.015154
Ottawa Edge,Dilithium5,6.378,45.315365761,-75.758410662,3.223,325.775,2021-07-29 19:37:23.688405
Ottawa Edge,Dilithium5,999.457,45.315561391,-75.758471713,3.56,304.363,2021-07-29 19:33:28.308453
Georges Home,Dilithium5,993.148,45.317109593,-75.757881566,3.575,133.873,2021-07-29 19:36:21.597060
Ottawa Edge,Dilithium5,994.036,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:56.176442
Georges Home,Dilithium5,143.463,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:07.523103
Georges Home,Dilithium5,991.52,45.316646526,-75.757128669,3.105,201.323,2021-07-29 19:38:24.588787
Toronto Edge,Dilithium5,994.561,45.31792359,-75.757569318,2.84,64.205,2021-07-29 19:35:54.359691
Ottawa Edge,Dilithium5,998.571,45.316327224,-75.757262831,3.659,230.487,2021-07-29 19:38:14.611093
Georges Home,Dilithium5,4.809,45.316444475,-75.757215955,3.033,219.437,2021-07-29 19:34:38.079206
Ottawa Edge,Dilithium5,992.82,45.316190871,-75.75823754,2.942,233.67,2021-07-29 19:36:53.876800
Toronto Edge,Dilithium5,984.475,45.316388289,-75.757234781,3.735,224.794,2021-07-29 19:38:15.538328
Toronto Edge,Dilithium5,990.64,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:57.486633
Georges Home,Dilithium5,994.72,45.317474255,-75.757747217,3.644,97.657,2021-07-29 19:36:09.707073
Georges Home,Dilithium5,990.288,45.317238167,-75.756897616,3.81,155.419,2021-07-29 19:38:42.274849
Georges Home,Dilithium5,991.042,45.317361746,-75.756850739,3.56,147.94,2021-07-29 19:38:47.323256
Ottawa Edge,Dilithium5,988.841,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:07.894682
Ottawa Edge,Dilithium5,995.716,45.316467957,-75.757197319,3.033,217.519,2021-07-29 19:34:38.821425
Georges Home,Dilithium5,6.798,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:14.051725
Toronto Edge,Dilithium5,984.011,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:21.580442
Toronto Edge,Dilithium5,7.464,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:23.383443
Georges Home,Dilithium5,2.788,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:10.777180
Toronto Edge,Dilithium5,12.482,45.315233208,-75.757916227,3.033,340.803,2021-07-29 19:33:50.798572
Georges Home,Dilithium5,986.965,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:38.557117
Ottawa Edge,Dilithium5,0.997,45.317121869,-75.757872153,4.009,132.674,2021-07-29 19:32:36.284012
Toronto Edge,Dilithium5,4.394,45.315808923,-75.757456415,3.461,282.166,2021-07-29 19:34:15.444442
Ottawa Edge,Dilithium5,982.708,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:20.417668
Georges Home,Dilithium5,986.925,45.315844932,-75.757434641,3.728,278.613,2021-07-29 19:37:58.617188
Georges Home,Dilithium5,987.618,45.317133317,-75.756938217,3.735,162.433,2021-07-29 19:38:39.640425
Ottawa Edge,Dilithium5,993.03,45.31675125,-75.757084931,3.309,192.337,2021-07-29 19:34:48.509289
Georges Home,Dilithium5,1.728,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:48.329905
Toronto Edge,Dilithium5,991.148,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.504545
Georges Home,Dilithium5,972.646,45.317269424,-75.756888203,3.911,153.309,2021-07-29 19:38:43.498103
Ottawa Edge,Dilithium5,5.903,45.316512944,-75.758118695,3.996,197.955,2021-07-29 19:32:56.968576
Ottawa Edge,Dilithium5,981.258,45.316942347,-75.757013143,3.75,176.579,2021-07-29 19:38:33.404714
Georges Home,Dilithium5,996.646,45.316918622,-75.757956489,3.274,153.944,2021-07-29 19:36:29.597361
Georges Home,Dilithium5,987.55,45.31766852,-75.756719711,3.56,135.155,2021-07-29 19:38:56.792684
Georges Home,Dilithium5,5.53,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:37.624800
Toronto Edge,Dilithium5,12.02,45.316198393,-75.758240489,3.281,232.837,2021-07-29 19:33:06.764197
Toronto Edge,Dilithium5,982.119,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.831254
Ottawa Edge,Dilithium5,991.615,45.316106444,-75.757356391,3.02,251.846,2021-07-29 19:34:26.551926
Ottawa Edge,Dilithium5,990.795,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:08.413988
Georges Home,Dilithium5,994.462,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:59.593846
Toronto Edge,Dilithium5,990.353,45.317109593,-75.757881566,3.575,133.873,2021-07-29 19:36:21.246944
Ottawa Edge,Dilithium5,980.999,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.422904
Toronto Edge,Dilithium5,989.136,45.316165935,-75.757315981,3.728,246.343,2021-07-29 19:38:08.964561
Georges Home,Dilithium5,5.989,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:34.409779
Georges Home,Dilithium5,992.898,45.317048527,-75.757909615,3.117,140.175,2021-07-29 19:36:23.965923
Ottawa Edge,Dilithium5,983.772,45.315284641,-75.757708852,3.574,336.565,2021-07-29 19:37:40.146358
Georges Home,Dilithium5,980.596,45.316480611,-75.757197319,3.644,216.208,2021-07-29 19:38:18.264823
Georges Home,Dilithium5,0.857,45.318013799,-75.757154548,2.92,87.557,2021-07-29 19:35:41.786842
Toronto Edge,Dilithium5,6.296,45.315536457,-75.757550163,3.633,310.571,2021-07-29 19:34:07.128941
Georges Home,Dilithium5,15.41,45.316295841,-75.757269106,3.834,233.642,2021-07-29 19:38:12.570999
Ottawa Edge,Dilithium5,971.555,45.317959599,-75.757547544,1.718,63.094,2021-07-29 19:39:31.141036
Ottawa Edge,Dilithium5,994.623,45.315995267,-75.75739699,3.366,263.01,2021-07-29 19:34:21.402378
Ottawa Edge,Dilithium5,989.961,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:35.226878
Ottawa Edge,Dilithium5,980.309,45.317515133,-75.756785225,3.75,140.569,2021-07-29 19:38:51.995337
Ottawa Edge,Dilithium5,1.015,45.317622763,-75.757690929,3.317,84.479,2021-07-29 19:32:21.271422
Ottawa Edge,Dilithium5,997.195,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:40.356025
Toronto Edge,Dilithium5,988.974,45.316327224,-75.757262831,3.659,230.487,2021-07-29 19:38:13.291413
Ottawa Edge,Dilithium5,989.076,45.315802727,-75.758390518,3.468,277.196,2021-07-29 19:37:07.637850
Toronto Edge,Dilithium5,982.348,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:37.653704
Georges Home,Dilithium5,986.792,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:06.527458
Georges Home,Dilithium5,986.073,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:56.288584
Georges Home,Dilithium5,8.298,45.315808923,-75.757456415,3.461,282.166,2021-07-29 19:34:15.835747
Toronto Edge,Dilithium5,997.803,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:10.936388
Toronto Edge,Dilithium5,2.22,45.316444475,-75.757215955,3.033,219.437,2021-07-29 19:34:38.395968
Ottawa Edge,Dilithium5,978.649,45.317483876,-75.756794639,3.667,142.16,2021-07-29 19:38:50.794964
Georges Home,Dilithium5,999.638,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:12.907876
Georges Home,Dilithium5,3.148,45.316987209,-75.757931389,3.827,146.651,2021-07-29 19:32:40.870406
Toronto Edge,Dilithium5,6.369,45.317801207,-75.757619142,3.366,71.094,2021-07-29 19:32:15.771117
Ottawa Edge,Dilithium5,980.113,45.317040996,-75.75697568,4.009,169.006,2021-07-29 19:38:36.219696
Toronto Edge,Dilithium5,988.421,45.315253669,-75.757876007,3.704,338.754,2021-07-29 19:37:36.145457
Georges Home,Dilithium5,989.65,45.315652387,-75.757497203,3.659,298.605,2021-07-29 19:37:52.309167
Ottawa Edge,Dilithium5,976.893,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:57.635676
Georges Home,Dilithium5,985.672,45.31532213,-75.757646858,3.535,333.022,2021-07-29 19:37:42.020312
Ottawa Edge,Dilithium5,0.956,45.315778866,-75.758399742,2.929,279.884,2021-07-29 19:33:21.228133
Toronto Edge,Dilithium5,4.842,45.316110698,-75.758262451,3.105,242.612,2021-07-29 19:33:10.066329
Ottawa Edge,Dilithium5,482.357,45.315229966,-75.757838924,2.949,341.609,2021-07-29 19:33:52.265148
Toronto Edge,Dilithium5,995.081,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:33.490094
Ottawa Edge,Dilithium5,984.853,45.315655666,-75.758456026,3.209,293.825,2021-07-29 19:37:12.984750
Ottawa Edge,Dilithium5,0.462,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:56.748334
Georges Home,Dilithium5,3.796,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:02.907172
Toronto Edge,Dilithium5,983.461,45.317515133,-75.756785225,3.75,140.569,2021-07-29 19:38:51.862245
Toronto Edge,Dilithium5,999.758,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:07.067243
Georges Home,Dilithium5,997.932,45.31523793,-75.757953309,3.166,340.102,2021-07-29 19:33:50.566618
Ottawa Edge,Dilithium5,0.687,45.315268934,-75.757736711,2.974,338.058,2021-07-29 19:33:55.754488
Toronto Edge,Dilithium5,984.81,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.795115
Toronto Edge,Dilithium5,46.955,45.316106444,-75.757356391,3.02,251.846,2021-07-29 19:34:26.377441
Ottawa Edge,Dilithium5,0.639,45.316869831,-75.757975125,3.457,159.159,2021-07-29 19:32:44.727985
Toronto Edge,Dilithium5,10.987,45.315247026,-75.757767708,2.842,340.229,2021-07-29 19:33:54.964841
Ottawa Edge,Dilithium5,986.36,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:10.197106
Georges Home,Dilithium5,999.35,45.316240976,-75.757294017,3.468,238.856,2021-07-29 19:34:30.725977
Ottawa Edge,Dilithium5,984.027,45.315679148,-75.75843739,3.196,291.124,2021-07-29 19:37:11.890009
Georges Home,Dilithium5,992.7,45.31638817,-75.758162619,3.384,211.741,2021-07-29 19:36:46.387050
Ottawa Edge,Dilithium5,998.134,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.552228
Toronto Edge,Dilithium5,992.857,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:19.747108
Toronto Edge,Dilithium5,3.394,45.315635106,-75.757512702,3.366,300.272,2021-07-29 19:34:09.273721
Toronto Edge,Dilithium5,988.15,45.317933338,-75.75682079,3.254,115.2,2021-07-29 19:39:07.243574
Ottawa Edge,Dilithium5,995.42,45.317344349,-75.757794092,3.365,110.122,2021-07-29 19:36:14.318249
Georges Home,Dilithium5,998.913,45.317875052,-75.75759423,3.117,66.374,2021-07-29 19:35:57.102845
Toronto Edge,Dilithium5,995.406,45.317900108,-75.757587955,2.96,64.818,2021-07-29 19:35:56.489116
Ottawa Edge,Dilithium5,2.657,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:23.529357
Georges Home,Dilithium5,997.437,45.315318546,-75.758240747,3.949,330.615,2021-07-29 19:37:27.272143
Georges Home,Dilithium5,981.898,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:59.180840
Ottawa Edge,Dilithium5,980.748,45.317361746,-75.756850739,3.56,147.94,2021-07-29 19:38:47.091116
Georges Home,Dilithium5,3.932,45.315970211,-75.757403265,3.457,265.599,2021-07-29 19:34:21.074556
Toronto Edge,Dilithium5,985.984,45.316801487,-75.757075518,3.82,187.724,2021-07-29 19:38:30.131017
Toronto Edge,Dilithium5,997.969,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:17.430011
Toronto Edge,Dilithium5,8.203,45.316228076,-75.758218716,3.196,229.52,2021-07-29 19:33:06.193563
Toronto Edge,Dilithium5,997.305,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.821135
Ottawa Edge,Dilithium5,992.451,45.31621592,-75.757300293,3.484,241.372,2021-07-29 19:34:29.976859
Georges Home,Dilithium5,8.393,45.316110698,-75.758262451,3.105,242.612,2021-07-29 19:33:09.881342
Georges Home,Dilithium5,986.619,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:34.286795
Georges Home,Dilithium5,989.436,45.315765143,-75.758399931,3.475,281.407,2021-07-29 19:37:09.035164
Toronto Edge,Dilithium5,9.692,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.295973
Toronto Edge,Dilithium5,996.988,45.316300475,-75.758184581,3.281,221.471,2021-07-29 19:36:49.831471
Georges Home,Dilithium5,3.596,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:08.556176
Georges Home,Dilithium5,989.068,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:51.943987
Toronto Edge,Dilithium5,4.239,45.316987209,-75.757931389,3.827,146.651,2021-07-29 19:32:40.514177
Ottawa Edge,Dilithium5,986.496,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.566589
Ottawa Edge,Dilithium5,988.454,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.089251
Toronto Edge,Dilithium5,989.41,45.31562441,-75.758465438,3.274,297.342,2021-07-29 19:37:13.553105
Ottawa Edge,Dilithium5,996.03,45.316665137,-75.758050237,3.457,181.315,2021-07-29 19:36:38.389252
Georges Home,Dilithium5,981.859,45.317803159,-75.757640916,6.234,69.846,2021-07-29 19:39:34.620211
Toronto Edge,Dilithium5,985.953,45.317576198,-75.756757175,3.75,138.291,2021-07-29 19:38:54.042262
Ottawa Edge,Dilithium5,8.907,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.967789
Toronto Edge,Dilithium5,3.216,45.31627856,-75.757284605,3.56,235.095,2021-07-29 19:34:31.968366
Ottawa Edge,Dilithium5,994.706,45.317286578,-75.756869566,3.372,152.892,2021-07-29 19:35:06.667216
Toronto Edge,Dilithium5,9.554,45.316512944,-75.758118695,3.996,197.955,2021-07-29 19:32:56.808802
Ottawa Edge,Dilithium5,990.864,45.316892109,-75.757022557,3.484,180.972,2021-07-29 19:34:53.991895
Georges Home,Dilithium5,978.42,45.316837497,-75.757053744,4.009,185.022,2021-07-29 19:38:30.555189
Georges Home,Dilithium5,993.548,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:01.833169
Ottawa Edge,Dilithium5,981.396,45.315937381,-75.757400317,3.81,269.201,2021-07-29 19:38:01.363168
Ottawa Edge,Dilithium5,987.295,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:33.622730
Georges Home,Dilithium5,989.876,45.316325531,-75.758178306,3.188,218.69,2021-07-29 19:36:49.099639
Toronto Edge,Dilithium5,3.005,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:34.676672
Ottawa Edge,Dilithium5,0.205,45.317731159,-75.756704022,3.293,132.799,2021-07-29 19:35:22.200931
Georges Home,Dilithium5,2.587,45.315293331,-75.758293328,3.064,333.483,2021-07-29 19:33:41.298243
Georges Home,Dilithium5,978.049,45.31760588,-75.7567354,3.56,137.834,2021-07-29 19:38:55.047383
Toronto Edge,Dilithium5,9.588,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:47.620899
Georges Home,Dilithium5,989.565,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:25.697498
Ottawa Edge,Dilithium5,988.083,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:11.162983
Ottawa Edge,Dilithium5,992.145,45.317613781,-75.756747762,3.56,136.541,2021-07-29 19:35:18.142836
Toronto Edge,Dilithium5,985.538,45.315844932,-75.757434641,3.728,278.613,2021-07-29 19:37:59.591377
Ottawa Edge,Dilithium5,991.197,45.317583973,-75.756766399,3.457,137.202,2021-07-29 19:35:17.560316
Toronto Edge,Dilithium5,998.588,45.317015814,-75.756978818,3.725,171.18,2021-07-29 19:34:58.129737
Toronto Edge,Dilithium5,2.758,45.31802957,-75.757228716,3.288,81.499,2021-07-29 19:35:43.634067
Georges Home,Dilithium5,991.621,45.315474075,-75.758503086,3.184,314.221,2021-07-29 19:37:18.817565
Georges Home,Dilithium5,2.892,45.315932627,-75.757412678,3.553,269.491,2021-07-29 19:34:20.525079
Georges Home,Dilithium5,9.486,45.316547751,-75.757162994,3.4,210.297,2021-07-29 19:34:42.051550
Ottawa Edge,Dilithium5,990.44,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:26.158055
Ottawa Edge,Dilithium5,12.166,45.315283888,-75.758219162,3.094,334.454,2021-07-29 19:33:42.979804
Toronto Edge,Dilithium5,2.181,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:23.388609
Toronto Edge,Dilithium5,992.11,45.316035909,-75.758290688,2.929,250.976,2021-07-29 19:36:59.751563
Toronto Edge,Dilithium5,0.389,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:53.292694
Georges Home,Dilithium5,997.868,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:02.180072
Ottawa Edge,Dilithium5,987.012,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:02.157701
Ottawa Edge,Dilithium5,995.355,45.317627642,-75.757681706,3.209,84.346,2021-07-29 19:36:04.745900
Georges Home,Dilithium5,995.135,45.31562441,-75.758465438,3.274,297.342,2021-07-29 19:37:14.141539
Ottawa Edge,Dilithium5,997.11,45.315995267,-75.75739699,3.366,263.01,2021-07-29 19:34:21.939640
Toronto Edge,Dilithium5,12.205,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.827807
Georges Home,Dilithium5,1.129,45.315635106,-75.757512702,3.366,300.272,2021-07-29 19:34:09.637664
Toronto Edge,Dilithium5,984.494,45.318034513,-75.757321522,3.432,74.541,2021-07-29 19:39:20.457735
Toronto Edge,Dilithium5,2.616,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.312636
Ottawa Edge,Dilithium5,4.483,45.315890043,-75.758359145,3.293,267.38,2021-07-29 19:33:17.844544
Toronto Edge,Dilithium5,0.722,45.31523793,-75.757953309,3.166,340.102,2021-07-29 19:33:49.218345
Ottawa Edge,Dilithium5,986.754,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:49.255280
Toronto Edge,Dilithium5,992.816,45.317627642,-75.757681706,3.209,84.346,2021-07-29 19:36:04.449577
Georges Home,Dilithium5,999.036,45.316776305,-75.757078656,3.3,190.087,2021-07-29 19:34:50.413827
Toronto Edge,Dilithium5,987.759,45.316837497,-75.757053744,4.009,185.022,2021-07-29 19:38:30.730549
Toronto Edge,Dilithium5,4.85,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:22.850982
Georges Home,Dilithium5,998.326,45.315243973,-75.757795567,2.839,340.357,2021-07-29 19:33:53.666213
Ottawa Edge,Dilithium5,980.095,45.316129926,-75.757337755,3.728,249.719,2021-07-29 19:38:08.575090
Toronto Edge,Dilithium5,992.533,45.317195714,-75.757847242,3.372,125.047,2021-07-29 19:36:18.520042
Georges Home,Dilithium5,3.395,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:23.224431
Georges Home,Dilithium5,977.036,45.317933338,-75.75682079,3.254,115.2,2021-07-29 19:39:08.129843
Ottawa Edge,Dilithium5,2.393,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:47.241912
Georges Home,Dilithium5,988.147,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:32.214885
Georges Home,Dilithium5,5.823,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:03.464061
Georges Home,Dilithium5,15.759,45.316932471,-75.757959438,3.735,152.388,2021-07-29 19:32:42.688956
Ottawa Edge,Dilithium5,998.028,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:58.771981
Toronto Edge,Dilithium5,6.917,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:57.127281
Toronto Edge,Dilithium5,8.836,45.317987708,-75.757513408,2.896,63.556,2021-07-29 19:35:51.911347
Ottawa Edge,Dilithium5,0.05,45.315337399,-75.758438521,3.057,329.041,2021-07-29 19:33:37.016745
Ottawa Edge,Dilithium5,977.075,45.31760588,-75.7567354,3.56,137.834,2021-07-29 19:38:54.777911
Georges Home,Dilithium5,982.354,45.31610487,-75.75734403,3.81,252.27,2021-07-29 19:38:06.704026
Ottawa Edge,Dilithium5,982.299,45.317994975,-75.75710824,3.42,91.696,2021-07-29 19:39:14.637575
Ottawa Edge,Dilithium5,995.203,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:02.324537
Toronto Edge,Dilithium5,978.132,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:28.846574
Georges Home,Dilithium5,2.8,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:49.604970
Ottawa Edge,Dilithium5,2.26,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.377520
Georges Home,Dilithium5,14.897,45.316481687,-75.758128107,3.901,201.405,2021-07-29 19:32:57.335116
Toronto Edge,Dilithium5,6.499,45.317425465,-75.757765854,3.484,102.235,2021-07-29 19:32:27.789309
Georges Home,Dilithium5,982.638,45.317929917,-75.757569318,3.056,63.757,2021-07-29 19:39:31.368773
Georges Home,Dilithium5,16.989,45.317524114,-75.757728392,3.996,93.089,2021-07-29 19:32:24.283537
Ottawa Edge,Dilithium5,993.198,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:49.759026
Ottawa Edge,Dilithium5,975.834,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.396383
Toronto Edge,Dilithium5,980.496,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.601557
Ottawa Edge,Dilithium5,2.778,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:01.795728
Toronto Edge,Dilithium5,988.431,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:34.525014
