Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Dilithium3,969.272,45.316405318,-75.757213007,8.095,223.597,2021-07-29 19:42:13.363396
Ottawa Edge,Dilithium3,993.246,45.3178079,-75.756697556,3.047,129.468,2021-07-29 19:35:25.196950
Georges Home,Dilithium3,1.74,45.317920841,-75.756774482,2.334,119.088,2021-07-29 19:35:29.708086
Georges Home,Dilithium3,968.549,45.316596288,-75.757138082,7.652,206.112,2021-07-29 19:42:17.447421
Georges Home,Dilithium3,963.822,45.317931955,-75.756913595,6.642,108.463,2021-07-29 19:42:37.363238
Ottawa Edge,Dilithium3,984.85,45.315826209,-75.758371883,3.468,274.514,2021-07-29 19:37:07.089402
Toronto Edge,Dilithium3,963.741,45.315350207,-75.757662168,8.082,329.773,2021-07-29 19:43:18.830203
Georges Home,Dilithium3,5.885,45.317333143,-75.757803316,3.633,111.111,2021-07-29 19:32:30.466695
Georges Home,Dilithium3,7.47,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:38.008965
Ottawa Edge,Dilithium3,6.626,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:48.969060
Toronto Edge,Dilithium3,975.187,45.316552378,-75.757147496,7.744,210.296,2021-07-29 19:40:36.482482
Ottawa Edge,Dilithium3,962.95,45.316563434,-75.758115557,15.825,192.354,2021-07-29 19:44:02.225314
Georges Home,Dilithium3,956.216,45.315320525,-75.757683941,7.92,332.834,2021-07-29 19:44:19.447077
Georges Home,Dilithium3,2.4,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.449963
Toronto Edge,Dilithium3,991.672,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:58.171270
Georges Home,Dilithium3,979.47,45.318000362,-75.757513408,2.755,62.816,2021-07-29 19:39:24.445432
Ottawa Edge,Dilithium3,974.935,45.317483876,-75.756794639,3.667,142.16,2021-07-29 19:38:50.986036
Toronto Edge,Dilithium3,4.712,45.318024848,-75.757191632,3.043,84.403,2021-07-29 19:35:42.230970
Toronto Edge,Dilithium3,967.788,45.317431938,-75.756788553,14.031,146.241,2021-07-29 19:44:38.015174
Toronto Edge,Dilithium3,958.402,45.31772628,-75.756713246,9.246,132.418,2021-07-29 19:44:40.402922
Georges Home,Dilithium3,968.606,45.316596288,-75.757138082,7.652,206.112,2021-07-29 19:42:16.664547
Ottawa Edge,Dilithium3,957.651,45.31588859,-75.757418953,14.655,274.148,2021-07-29 19:44:26.604988
Toronto Edge,Dilithium3,13.77,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.235645
Toronto Edge,Dilithium3,12.59,45.317515133,-75.756785225,3.75,140.569,2021-07-29 19:38:52.082198
Georges Home,Dilithium3,978.677,45.317763875,-75.75763483,6.692,73.587,2021-07-29 19:41:10.107066
Toronto Edge,Dilithium3,4.585,45.315841505,-75.758384055,3.105,272.865,2021-07-29 19:33:20.047961
Ottawa Edge,Dilithium3,987.089,45.315735461,-75.758421704,3.575,284.801,2021-07-29 19:37:09.295251
Georges Home,Dilithium3,996.254,45.316547751,-75.757162994,3.4,210.297,2021-07-29 19:34:41.757203
Ottawa Edge,Dilithium3,979.277,45.31766852,-75.756719711,3.56,135.155,2021-07-29 19:38:56.727781
Toronto Edge,Dilithium3,11.684,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.490483
Ottawa Edge,Dilithium3,980.82,45.315844932,-75.757434641,3.728,278.613,2021-07-29 19:37:58.243504
Toronto Edge,Dilithium3,982.312,45.317905039,-75.75674976,3.044,121.52,2021-07-29 19:39:05.818559
Ottawa Edge,Dilithium3,997.838,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:25.897977
Ottawa Edge,Dilithium3,959.235,45.315335668,-75.758271555,8.36,328.745,2021-07-29 19:44:13.402070
Ottawa Edge,Dilithium3,26.782,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:14.107823
Ottawa Edge,Dilithium3,987.861,45.315943587,-75.758328148,3.384,261.33,2021-07-29 19:37:02.654429
Ottawa Edge,Dilithium3,4.863,45.315864987,-75.75836542,3.014,270.185,2021-07-29 19:33:18.792327
Ottawa Edge,Dilithium3,4.228,45.315480145,-75.757565851,3.56,316.551,2021-07-29 19:34:04.437551
Ottawa Edge,Dilithium3,988.493,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:05.395474
Ottawa Edge,Dilithium3,985.566,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:19.870923
Toronto Edge,Dilithium3,986.475,45.317576198,-75.756757175,3.75,138.291,2021-07-29 19:38:53.736128
Ottawa Edge,Dilithium3,967.972,45.31697506,-75.757943939,7.811,147.851,2021-07-29 19:41:22.099607
Georges Home,Dilithium3,12.748,45.316512944,-75.758118695,3.996,197.955,2021-07-29 19:32:57.138795
Georges Home,Dilithium3,989.321,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:16.985157
Toronto Edge,Dilithium3,1.561,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:55.262733
Georges Home,Dilithium3,974.534,45.316308249,-75.758193805,7.276,220.605,2021-07-29 19:41:32.221612
Georges Home,Dilithium3,965.709,45.317347644,-75.756841516,8.362,149.555,2021-07-29 19:42:28.161243
Toronto Edge,Dilithium3,979.45,45.317475849,-75.75677914,8.186,143.666,2021-07-29 19:40:50.061365
Ottawa Edge,Dilithium3,962.565,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:57.186052
Ottawa Edge,Dilithium3,977.957,45.318007598,-75.757157685,3.441,87.574,2021-07-29 19:39:15.675472
Toronto Edge,Dilithium3,980.729,45.317933338,-75.75682079,3.254,115.2,2021-07-29 19:39:07.912151
Georges Home,Dilithium3,3.339,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:16.593119
Georges Home,Dilithium3,974.733,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:29.622949
Georges Home,Dilithium3,994.437,45.317627642,-75.757681706,3.209,84.346,2021-07-29 19:36:04.225020
Ottawa Edge,Dilithium3,991.947,45.317195714,-75.757847242,3.372,125.047,2021-07-29 19:36:18.599377
Toronto Edge,Dilithium3,994.624,45.317499311,-75.757740942,3.644,95.251,2021-07-29 19:36:08.749153
Georges Home,Dilithium3,999.775,45.31723184,-75.756897616,3.293,155.951,2021-07-29 19:35:04.751762
Toronto Edge,Dilithium3,998.879,45.316597862,-75.757150444,3.209,205.563,2021-07-29 19:34:43.857493
Ottawa Edge,Dilithium3,995.492,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.210101
Toronto Edge,Dilithium3,10.134,45.316512944,-75.758118695,3.996,197.955,2021-07-29 19:32:56.730134
Georges Home,Dilithium3,981.004,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:38.241862
Georges Home,Dilithium3,955.091,45.317987169,-75.757148462,7.705,89.09,2021-07-29 19:44:47.464319
Georges Home,Dilithium3,983.768,45.315652387,-75.757497203,3.659,298.605,2021-07-29 19:37:52.253176
Georges Home,Dilithium3,965.643,45.317781156,-75.757619331,8.285,72.813,2021-07-29 19:42:48.778476
Toronto Edge,Dilithium3,8.438,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:52.666196
Georges Home,Dilithium3,978.353,45.316190991,-75.757309706,3.644,243.812,2021-07-29 19:38:09.864756
Ottawa Edge,Dilithium3,954.247,45.315272461,-75.757971756,8.155,336.191,2021-07-29 19:44:16.656821
Toronto Edge,Dilithium3,984.165,45.317407115,-75.757781542,16.245,103.767,2021-07-29 19:43:55.794979
Ottawa Edge,Dilithium3,2.599,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:33.418048
Toronto Edge,Dilithium3,997.223,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:52.534019
Toronto Edge,Dilithium3,998.996,45.31675125,-75.757084931,3.309,192.337,2021-07-29 19:34:48.738346
Toronto Edge,Dilithium3,977.978,45.317068956,-75.757918839,8.777,137.818,2021-07-29 19:39:44.770721
Toronto Edge,Dilithium3,990.933,45.316129926,-75.757337755,3.728,249.719,2021-07-29 19:38:07.937538
Toronto Edge,Dilithium3,0.446,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:02.140483
Ottawa Edge,Dilithium3,983.479,45.315905998,-75.757406592,3.633,272.482,2021-07-29 19:38:00.607262
Ottawa Edge,Dilithium3,966.185,45.315275261,-75.757736711,6.335,337.359,2021-07-29 19:41:55.249451
Toronto Edge,Dilithium3,986.445,45.316875081,-75.757044331,4.009,181.747,2021-07-29 19:38:31.543775
Ottawa Edge,Dilithium3,992.725,45.316892109,-75.757022557,3.484,180.972,2021-07-29 19:34:53.802065
Georges Home,Dilithium3,7.384,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:07.031617
Ottawa Edge,Dilithium3,988.057,45.317583973,-75.756766399,3.457,137.202,2021-07-29 19:35:16.368742
Georges Home,Dilithium3,997.3,45.316075061,-75.757362666,3.105,255.086,2021-07-29 19:34:24.524340
Toronto Edge,Dilithium3,965.789,45.31697506,-75.757943939,16.887,147.851,2021-07-29 19:43:58.891763
Toronto Edge,Dilithium3,961.113,45.315259743,-75.757869732,7.922,338.118,2021-07-29 19:44:18.087453
Georges Home,Dilithium3,994.324,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:40.294346
Toronto Edge,Dilithium3,997.818,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:52.280409
Georges Home,Dilithium3,990.314,45.315943587,-75.758328148,3.384,261.33,2021-07-29 19:37:02.883511
Georges Home,Dilithium3,6.356,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:28.647728
Georges Home,Dilithium3,958.986,45.31786265,-75.757600505,9.398,67.001,2021-07-29 19:43:51.408135
Ottawa Edge,Dilithium3,1.347,45.317924912,-75.757575404,1.814,63.744,2021-07-29 19:32:11.138488
Toronto Edge,Dilithium3,987.415,45.317371105,-75.757803316,9.406,107.066,2021-07-29 19:39:40.581182
Georges Home,Dilithium3,14.458,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:25.536061
Georges Home,Dilithium3,981.906,45.317983831,-75.757018572,3.434,98.709,2021-07-29 19:39:13.182878
Toronto Edge,Dilithium3,974.343,45.31668861,-75.75710062,7.744,198.027,2021-07-29 19:40:38.696005
Ottawa Edge,Dilithium3,995.44,45.318004355,-75.757080379,2.675,93.373,2021-07-29 19:35:39.256694
Georges Home,Dilithium3,11.814,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:14.057720
Ottawa Edge,Dilithium3,991.06,45.317086111,-75.757900202,3.281,136.18,2021-07-29 19:36:22.484110
Ottawa Edge,Dilithium3,979.488,45.317905039,-75.75674976,3.044,121.52,2021-07-29 19:39:05.941003
Toronto Edge,Dilithium3,3.748,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.134973
Georges Home,Dilithium3,1.891,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:45.707344
Georges Home,Dilithium3,23.025,45.315326351,-75.758401438,2.994,330.114,2021-07-29 19:33:37.890842
Toronto Edge,Dilithium3,975.898,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:40.932934
Ottawa Edge,Dilithium3,994.784,45.316597862,-75.757150444,3.209,205.563,2021-07-29 19:34:43.431714
Toronto Edge,Dilithium3,967.345,45.317982986,-75.757476323,7.964,66.304,2021-07-29 19:43:49.314318
Toronto Edge,Dilithium3,973.848,45.316491312,-75.757175545,7.744,215.729,2021-07-29 19:40:35.681298
Georges Home,Dilithium3,995.15,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:01.859421
Ottawa Edge,Dilithium3,982.436,45.317983831,-75.757018572,3.434,98.709,2021-07-29 19:39:12.909914
Ottawa Edge,Dilithium3,996.458,45.315312124,-75.758188166,3.826,331.313,2021-07-29 19:37:28.999672
Toronto Edge,Dilithium3,968.957,45.317400788,-75.757781542,12.793,104.435,2021-07-29 19:42:52.563549
Georges Home,Dilithium3,1.017,45.317317961,-75.756863291,3.56,150.7,2021-07-29 19:35:07.620573
Georges Home,Dilithium3,4.489,45.31793744,-75.757572266,1.158,63.051,2021-07-29 19:32:09.262391
Ottawa Edge,Dilithium3,966.693,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:41.110680
Toronto Edge,Dilithium3,990.28,45.316190871,-75.75823754,2.942,233.67,2021-07-29 19:36:53.890111
Georges Home,Dilithium3,990.992,45.315348512,-75.758376716,3.448,327.566,2021-07-29 19:37:24.368966
Ottawa Edge,Dilithium3,981.552,45.315744709,-75.757459742,3.633,289.1,2021-07-29 19:37:55.810747
Ottawa Edge,Dilithium3,956.023,45.318067723,-75.757534804,2.192,57.768,2021-07-29 19:44:52.638309
Toronto Edge,Dilithium3,983.147,45.316327224,-75.757262831,3.659,230.487,2021-07-29 19:38:13.222805
Toronto Edge,Dilithium3,994.636,45.317883162,-75.756731313,2.638,123.747,2021-07-29 19:35:27.917452
Ottawa Edge,Dilithium3,959.956,45.316448976,-75.757197319,14.407,219.487,2021-07-29 19:43:28.232224
Toronto Edge,Dilithium3,994.696,45.316165815,-75.758243815,2.929,236.461,2021-07-29 19:36:54.980179
Ottawa Edge,Dilithium3,6.085,45.317924912,-75.757575404,1.814,63.744,2021-07-29 19:32:10.622555
Georges Home,Dilithium3,993.364,45.317344349,-75.757794092,3.365,110.122,2021-07-29 19:36:14.527880
Georges Home,Dilithium3,980.839,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.485084
Toronto Edge,Dilithium3,1.004,45.317645038,-75.756738348,3.384,135.275,2021-07-29 19:35:18.573937
Ottawa Edge,Dilithium3,968.023,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:46.237476
Ottawa Edge,Dilithium3,0.805,45.315660162,-75.757506427,3.366,297.623,2021-07-29 19:34:10.513658
Ottawa Edge,Dilithium3,991.089,45.317344349,-75.757794092,3.365,110.122,2021-07-29 19:36:14.217105
Toronto Edge,Dilithium3,3.501,45.317394208,-75.757775267,3.553,105.283,2021-07-29 19:32:28.797855
Toronto Edge,Dilithium3,992.258,45.317344349,-75.757794092,3.365,110.122,2021-07-29 19:36:13.526066
Toronto Edge,Dilithium3,983.528,45.31526626,-75.757974894,6.649,336.866,2021-07-29 19:41:52.650259
Georges Home,Dilithium3,975.475,45.317056428,-75.757921976,13.88,139.155,2021-07-29 19:42:56.080531
Ottawa Edge,Dilithium3,953.824,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:56.367144
Georges Home,Dilithium3,972.831,45.317039169,-75.756957044,8.622,170.005,2021-07-29 19:40:44.502965
Toronto Edge,Dilithium3,4.66,45.31783259,-75.757612867,3.281,68.776,2021-07-29 19:32:15.031296
Toronto Edge,Dilithium3,13.183,45.31793744,-75.757572266,1.158,63.051,2021-07-29 19:32:09.957985
Ottawa Edge,Dilithium3,961.71,45.315949656,-75.757390904,14.911,268.048,2021-07-29 19:43:25.064077
Ottawa Edge,Dilithium3,988.638,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:33.628415
Georges Home,Dilithium3,986.053,45.316115704,-75.758256365,3.105,242.046,2021-07-29 19:36:56.932651
Georges Home,Dilithium3,963.125,45.317266023,-75.756857205,13.412,155.226,2021-07-29 19:43:36.013383
Ottawa Edge,Dilithium3,956.952,45.317314561,-75.756832292,14.662,152.668,2021-07-29 19:44:36.619377
Georges Home,Dilithium3,964.215,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:46.472962
Georges Home,Dilithium3,973.93,45.318011,-75.757389604,6.344,70.765,2021-07-29 19:41:04.124054
Georges Home,Dilithium3,993.725,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:55.836399
Georges Home,Dilithium3,967.712,45.316308249,-75.758193805,7.276,220.605,2021-07-29 19:41:31.644391
Georges Home,Dilithium3,965.669,45.317707563,-75.757650518,9.78,77.996,2021-07-29 19:42:50.356082
Toronto Edge,Dilithium3,980.224,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:40.201978
Ottawa Edge,Dilithium3,977.163,45.315592769,-75.757534475,11.692,304.606,2021-07-29 19:43:21.179983
Georges Home,Dilithium3,974.726,45.315420653,-75.75760626,6.664,322.611,2021-07-29 19:40:20.228892
Toronto Edge,Dilithium3,986.505,45.316597989,-75.757153581,3.293,205.452,2021-07-29 19:38:23.002280
Georges Home,Dilithium3,967.754,45.31526626,-75.757974894,6.649,336.866,2021-07-29 19:41:52.406128
Ottawa Edge,Dilithium3,987.686,45.315655666,-75.758456026,3.209,293.825,2021-07-29 19:37:12.908555
Georges Home,Dilithium3,981.131,45.318023369,-75.757231854,3.441,81.52,2021-07-29 19:39:18.037530
Toronto Edge,Dilithium3,16.079,45.316024576,-75.758296774,3.125,252.249,2021-07-29 19:33:12.774945
Georges Home,Dilithium3,970.652,45.316190871,-75.75823754,7.192,233.67,2021-07-29 19:41:34.176092
Toronto Edge,Dilithium3,4.482,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:58.504184
Georges Home,Dilithium3,984.561,45.315255054,-75.757783206,3.225,339.222,2021-07-29 19:37:38.036516
Ottawa Edge,Dilithium3,0.33,45.317108136,-75.756941355,3.728,164.515,2021-07-29 19:35:01.112786
Toronto Edge,Dilithium3,990.179,45.315905998,-75.757406592,3.633,272.482,2021-07-29 19:38:00.382133
Georges Home,Dilithium3,1.029,45.315255243,-75.757888368,6.606,338.509,2021-07-29 19:41:53.970522
Toronto Edge,Dilithium3,10.155,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:57.970085
Georges Home,Dilithium3,957.634,45.315949656,-75.757390904,14.911,268.048,2021-07-29 19:43:24.615257
Toronto Edge,Dilithium3,998.948,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:33.273732
Georges Home,Dilithium3,999.317,45.315907572,-75.757418953,3.644,272.092,2021-07-29 19:34:18.880965
Georges Home,Dilithium3,982.414,45.316770231,-75.757084931,3.911,190.46,2021-07-29 19:38:29.327816
Georges Home,Dilithium3,959.382,45.317687122,-75.756710298,10.701,134.744,2021-07-29 19:43:39.828606
Georges Home,Dilithium3,971.394,45.317823576,-75.756719141,7.365,127.206,2021-07-29 19:42:34.300769
Georges Home,Dilithium3,998.281,45.31542528,-75.757590762,3.226,322.28,2021-07-29 19:34:03.014641
Ottawa Edge,Dilithium3,971.802,45.316289387,-75.757265968,7.998,234.401,2021-07-29 19:40:32.926719
Georges Home,Dilithium3,7.38,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:37.049659
Georges Home,Dilithium3,970.636,45.317505638,-75.757740942,8.163,94.6,2021-07-29 19:41:13.865616
Ottawa Edge,Dilithium3,2.86,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:40.258713
Toronto Edge,Dilithium3,3.203,45.315994893,-75.758318547,3.033,255.603,2021-07-29 19:33:13.340957
Ottawa Edge,Dilithium3,966.818,45.315371994,-75.758358081,6.523,324.899,2021-07-29 19:41:47.803400
Georges Home,Dilithium3,973.489,45.31527583,-75.758052196,6.821,335.542,2021-07-29 19:40:12.902312
Ottawa Edge,Dilithium3,996.778,45.315747857,-75.757484464,3.728,288.375,2021-07-29 19:34:13.775332
Toronto Edge,Dilithium3,6.488,45.316805988,-75.757056882,3.56,187.974,2021-07-29 19:34:50.939735
Ottawa Edge,Dilithium3,1.633,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:45.977535
Georges Home,Dilithium3,27.658,45.315337399,-75.758438521,3.057,329.041,2021-07-29 19:33:36.615490
Ottawa Edge,Dilithium3,996.199,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:13.205003
Ottawa Edge,Dilithium3,978.337,45.317192556,-75.75689153,8.713,159.585,2021-07-29 19:40:45.682548
Georges Home,Dilithium3,1.688,45.316135754,-75.758256176,3.105,239.818,2021-07-29 19:33:09.151077
Georges Home,Dilithium3,13.159,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:10.781952
Toronto Edge,Dilithium3,974.703,45.317039169,-75.756957044,8.622,170.005,2021-07-29 19:40:43.921299
Toronto Edge,Dilithium3,994.822,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:04.688118
Georges Home,Dilithium3,11.239,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:01.358915
Georges Home,Dilithium3,989.318,45.317474255,-75.757747217,3.644,97.657,2021-07-29 19:36:09.627379
Toronto Edge,Dilithium3,986.537,45.316417853,-75.758140846,3.468,208.473,2021-07-29 19:36:45.891942
Georges Home,Dilithium3,0.046,45.317645038,-75.756738348,3.384,135.275,2021-07-29 19:35:18.959148
Georges Home,Dilithium3,974.878,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:28.547067
Georges Home,Dilithium3,958.754,45.315824603,-75.758408966,13.249,274.851,2021-07-29 19:44:07.238926
Georges Home,Dilithium3,961.416,45.317665352,-75.75767543,12.709,80.944,2021-07-29 19:43:53.996811
Toronto Edge,Dilithium3,988.667,45.316875081,-75.757044331,4.009,181.747,2021-07-29 19:38:32.095471
Ottawa Edge,Dilithium3,972.667,45.317371105,-75.757803316,9.406,107.066,2021-07-29 19:39:40.717088
Ottawa Edge,Dilithium3,968.988,45.315362393,-75.758330222,8.974,325.889,2021-07-29 19:43:12.011334
Toronto Edge,Dilithium3,7.928,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.065491
Georges Home,Dilithium3,987.2,45.317226971,-75.757837829,3.457,121.83,2021-07-29 19:36:17.747567
Georges Home,Dilithium3,13.394,45.315229966,-75.757838924,2.949,341.609,2021-07-29 19:33:52.976367
Ottawa Edge,Dilithium3,959.784,45.317593226,-75.7567354,12.078,138.619,2021-07-29 19:43:38.721196
Toronto Edge,Dilithium3,997.344,45.317015814,-75.756978818,3.725,171.18,2021-07-29 19:34:57.412660
Toronto Edge,Dilithium3,2.511,45.31523793,-75.757953309,3.166,340.102,2021-07-29 19:33:49.211170
Georges Home,Dilithium3,996.247,45.317349218,-75.756853877,3.644,148.743,2021-07-29 19:35:08.722186
Toronto Edge,Dilithium3,990.714,45.31529478,-75.75810164,3.687,333.326,2021-07-29 19:37:30.577041
Ottawa Edge,Dilithium3,987.074,45.318025323,-75.757454549,3.328,65.5,2021-07-29 19:39:22.795852
Georges Home,Dilithium3,8.888,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.972112
Ottawa Edge,Dilithium3,35.979,45.31575381,-75.758406017,3.196,282.692,2021-07-29 19:33:23.353296
Ottawa Edge,Dilithium3,971.0,45.317267723,-75.756872704,8.713,154.266,2021-07-29 19:40:46.534364
Toronto Edge,Dilithium3,959.639,45.315310423,-75.758172667,8.368,331.507,2021-07-29 19:44:14.795896
Ottawa Edge,Dilithium3,973.029,45.315802595,-75.757456415,8.083,282.854,2021-07-29 19:40:26.387505
Georges Home,Dilithium3,976.235,45.317679347,-75.756701074,7.784,135.803,2021-07-29 19:40:53.620624
