Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-I-Classic,12.272,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:13.938828
Toronto Edge,Rainbow-I-Classic,994.067,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:11.254854
Ottawa Edge,Rainbow-I-Classic,6.355,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:35.372791
Toronto Edge,Rainbow-I-Classic,991.833,45.315593027,-75.758471713,3.372,300.856,2021-07-29 19:37:14.849396
Toronto Edge,Rainbow-I-Classic,983.448,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:52.298574
Ottawa Edge,Rainbow-I-Classic,963.477,45.316663428,-75.757103758,15.403,200.445,2021-07-29 19:44:32.353870
Georges Home,Rainbow-I-Classic,964.846,45.317938251,-75.756963041,7.916,104.605,2021-07-29 19:44:44.931625
Toronto Edge,Rainbow-I-Classic,13.227,45.316611846,-75.758087509,8.622,187.067,2021-07-29 19:39:51.017052
Georges Home,Rainbow-I-Classic,976.689,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:47.112771
Ottawa Edge,Rainbow-I-Classic,998.125,45.317195714,-75.757847242,3.372,125.047,2021-07-29 19:36:18.988740
Georges Home,Rainbow-I-Classic,965.457,45.317996518,-75.757170047,8.025,87.13,2021-07-29 19:43:46.233937
Toronto Edge,Rainbow-I-Classic,1.835,45.317920841,-75.756774482,2.334,119.088,2021-07-29 19:35:29.790214
Georges Home,Rainbow-I-Classic,966.804,45.3168342,-75.758006312,16.62,162.851,2021-07-29 19:44:00.113247
Georges Home,Rainbow-I-Classic,985.748,45.316480611,-75.757197319,3.644,216.208,2021-07-29 19:38:18.893483
Ottawa Edge,Rainbow-I-Classic,0.226,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:08.526851
Ottawa Edge,Rainbow-I-Classic,985.128,45.31697506,-75.757943939,7.811,147.851,2021-07-29 19:41:21.384742
Georges Home,Rainbow-I-Classic,17.863,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:07.106403
Toronto Edge,Rainbow-I-Classic,965.247,45.317117494,-75.757893927,17.33,132.833,2021-07-29 19:43:57.196673
Toronto Edge,Rainbow-I-Classic,6.721,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.361715
Georges Home,Rainbow-I-Classic,4.085,45.315783867,-75.75746269,3.553,284.791,2021-07-29 19:34:14.708522
Georges Home,Rainbow-I-Classic,7.699,45.315347059,-75.757637446,3.095,330.373,2021-07-29 19:33:59.718852
Toronto Edge,Rainbow-I-Classic,15.456,45.315944782,-75.758331097,3.033,261.206,2021-07-29 19:33:15.246799
Ottawa Edge,Rainbow-I-Classic,965.41,45.315373441,-75.758367304,9.128,324.767,2021-07-29 19:44:13.006161
Toronto Edge,Rainbow-I-Classic,6.324,45.317466595,-75.756810138,3.105,142.452,2021-07-29 19:35:12.618700
Toronto Edge,Rainbow-I-Classic,9.993,45.315243973,-75.757795567,2.839,340.357,2021-07-29 19:33:53.999406
Georges Home,Rainbow-I-Classic,976.146,45.316370889,-75.758178118,7.555,213.649,2021-07-29 19:41:30.854167
Ottawa Edge,Rainbow-I-Classic,987.516,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:57.406473
Ottawa Edge,Rainbow-I-Classic,978.43,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:41.116330
Toronto Edge,Rainbow-I-Classic,13.392,45.315605297,-75.757531338,3.633,303.277,2021-07-29 19:34:08.923342
Toronto Edge,Rainbow-I-Classic,991.318,45.315345612,-75.757628222,3.508,330.629,2021-07-29 19:37:42.739648
Ottawa Edge,Rainbow-I-Classic,970.325,45.316308249,-75.758193805,7.276,220.605,2021-07-29 19:41:32.464450
Georges Home,Rainbow-I-Classic,2.391,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:59.012247
Ottawa Edge,Rainbow-I-Classic,974.543,45.317956452,-75.757522821,6.027,64.874,2021-07-29 19:42:45.744772
Toronto Edge,Rainbow-I-Classic,7.376,45.316518068,-75.757184768,3.209,212.7,2021-07-29 19:34:40.882372
Georges Home,Rainbow-I-Classic,12.908,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:04.869927
Ottawa Edge,Rainbow-I-Classic,10.941,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:35.059618
Toronto Edge,Rainbow-I-Classic,971.083,45.316079561,-75.75734403,15.077,254.983,2021-07-29 19:43:26.133510
Georges Home,Rainbow-I-Classic,992.924,45.315348512,-75.758376716,3.448,327.566,2021-07-29 19:37:24.630356
Toronto Edge,Rainbow-I-Classic,4.593,45.316493013,-75.757191044,3.033,215.104,2021-07-29 19:34:39.547907
Georges Home,Rainbow-I-Classic,9.374,45.315994893,-75.758318547,3.033,255.603,2021-07-29 19:33:13.790117
Toronto Edge,Rainbow-I-Classic,973.685,45.317956452,-75.757522821,6.027,64.874,2021-07-29 19:42:45.335537
Georges Home,Rainbow-I-Classic,986.373,45.315652387,-75.757497203,3.659,298.605,2021-07-29 19:37:52.619892
Toronto Edge,Rainbow-I-Classic,995.426,45.315365761,-75.758410662,3.223,325.775,2021-07-29 19:37:23.843308
Toronto Edge,Rainbow-I-Classic,5.281,45.315995267,-75.75739699,3.366,263.01,2021-07-29 19:34:21.792135
Ottawa Edge,Rainbow-I-Classic,962.338,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:55.643323
Georges Home,Rainbow-I-Classic,996.08,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:34.789137
Toronto Edge,Rainbow-I-Classic,975.978,45.317916184,-75.756839427,6.902,114.515,2021-07-29 19:42:37.070358
Ottawa Edge,Rainbow-I-Classic,994.319,45.315348512,-75.758376716,3.448,327.566,2021-07-29 19:37:25.188339
Toronto Edge,Rainbow-I-Classic,980.625,45.31770281,-75.75766288,7.203,77.911,2021-07-29 19:41:11.355081
Toronto Edge,Rainbow-I-Classic,995.508,45.315447445,-75.758497,3.022,317.137,2021-07-29 19:37:20.125136
Toronto Edge,Rainbow-I-Classic,8.902,45.315874741,-75.757416005,3.644,275.7,2021-07-29 19:38:00.064370
Georges Home,Rainbow-I-Classic,991.068,45.315461416,-75.757572126,3.553,318.531,2021-07-29 19:37:47.434277
Georges Home,Rainbow-I-Classic,966.532,45.316816919,-75.75802181,14.043,164.657,2021-07-29 19:42:57.344347
Toronto Edge,Rainbow-I-Classic,6.388,45.316808766,-75.758003174,3.451,165.688,2021-07-29 19:32:47.271366
Ottawa Edge,Rainbow-I-Classic,999.771,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.574065
Toronto Edge,Rainbow-I-Classic,20.018,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.097062
Ottawa Edge,Rainbow-I-Classic,997.06,45.317900108,-75.757587955,2.96,64.818,2021-07-29 19:35:56.339502
Toronto Edge,Rainbow-I-Classic,10.014,45.3152475,-75.758030612,3.312,338.75,2021-07-29 19:33:47.904301
Toronto Edge,Rainbow-I-Classic,19.045,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.747729
Toronto Edge,Rainbow-I-Classic,978.664,45.315516285,-75.758478176,7.006,309.399,2021-07-29 19:41:44.906840
Toronto Edge,Rainbow-I-Classic,9.651,45.316776305,-75.757078656,3.3,190.087,2021-07-29 19:34:49.834212
Toronto Edge,Rainbow-I-Classic,970.412,45.317953927,-75.756984626,7.701,102.385,2021-07-29 19:43:45.033383
Toronto Edge,Rainbow-I-Classic,3.031,45.316943677,-75.757950214,3.097,151.244,2021-07-29 19:36:27.849098
Georges Home,Rainbow-I-Classic,994.217,45.31785157,-75.757612867,3.226,67.22,2021-07-29 19:35:57.306752
Toronto Edge,Rainbow-I-Classic,992.973,45.315381622,-75.757606449,3.503,326.903,2021-07-29 19:37:44.453139
Georges Home,Rainbow-I-Classic,7.152,45.315247026,-75.757767708,2.842,340.229,2021-07-29 19:33:54.814190
Ottawa Edge,Rainbow-I-Classic,981.816,45.317679347,-75.756701074,7.784,135.803,2021-07-29 19:40:52.593060
Ottawa Edge,Rainbow-I-Classic,7.146,45.315337399,-75.758438521,3.057,329.041,2021-07-29 19:33:36.752932
Toronto Edge,Rainbow-I-Classic,985.331,45.315937254,-75.75739718,8.446,269.272,2021-07-29 19:40:27.845254
Ottawa Edge,Rainbow-I-Classic,971.761,45.315991993,-75.757369131,8.271,263.893,2021-07-29 19:42:08.039702
Toronto Edge,Rainbow-I-Classic,9.043,45.316547751,-75.757162994,3.4,210.297,2021-07-29 19:34:42.074909
Ottawa Edge,Rainbow-I-Classic,972.263,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:04.714601
Ottawa Edge,Rainbow-I-Classic,8.82,45.315370541,-75.75761881,3.056,327.986,2021-07-29 19:34:00.272727
Toronto Edge,Rainbow-I-Classic,970.604,45.316799535,-75.757053744,13.94,188.722,2021-07-29 19:43:31.176987
Ottawa Edge,Rainbow-I-Classic,11.703,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:04.429301
Toronto Edge,Rainbow-I-Classic,978.299,45.317505638,-75.757740942,8.163,94.6,2021-07-29 19:41:14.598683
Ottawa Edge,Rainbow-I-Classic,986.675,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:11.471669
Georges Home,Rainbow-I-Classic,11.567,45.317364399,-75.757793903,3.633,107.994,2021-07-29 19:32:30.176721
Georges Home,Rainbow-I-Classic,983.168,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:53.285039
Toronto Edge,Rainbow-I-Classic,966.822,45.317913005,-75.75686415,8.16,112.845,2021-07-29 19:44:43.729857
Toronto Edge,Rainbow-I-Classic,986.371,45.318039235,-75.757358606,3.441,71.658,2021-07-29 19:39:21.107267
Georges Home,Rainbow-I-Classic,976.259,45.318020285,-75.75730916,6.483,76.053,2021-07-29 19:41:02.906361
Georges Home,Rainbow-I-Classic,970.478,45.317909488,-75.757560094,5.727,65.767,2021-07-29 19:42:46.595809
Georges Home,Rainbow-I-Classic,991.57,45.31610487,-75.75734403,3.81,252.27,2021-07-29 19:38:06.560903
Georges Home,Rainbow-I-Classic,971.266,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:05.501060
Toronto Edge,Rainbow-I-Classic,999.601,45.316968733,-75.757943939,3.281,148.548,2021-07-29 19:36:26.792720
Toronto Edge,Rainbow-I-Classic,975.007,45.317988743,-75.757160823,6.746,88.128,2021-07-29 19:42:40.318024
Toronto Edge,Rainbow-I-Classic,988.008,45.315827783,-75.758384244,7.217,274.389,2021-07-29 19:41:39.557924
Georges Home,Rainbow-I-Classic,995.779,45.317206784,-75.756903892,3.377,157.75,2021-07-29 19:35:03.284352
Ottawa Edge,Rainbow-I-Classic,994.832,45.315312124,-75.758188166,3.826,331.313,2021-07-29 19:37:28.980573
Georges Home,Rainbow-I-Classic,971.441,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:40.495114
Toronto Edge,Rainbow-I-Classic,12.008,45.316869831,-75.757975125,3.457,159.159,2021-07-29 19:32:45.089815
Toronto Edge,Rainbow-I-Classic,5.092,45.316087216,-75.758281087,3.633,245.255,2021-07-29 19:33:10.543068
Toronto Edge,Rainbow-I-Classic,10.195,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:55.486269
Toronto Edge,Rainbow-I-Classic,986.876,45.317192556,-75.75689153,8.713,159.585,2021-07-29 19:40:45.702333
Ottawa Edge,Rainbow-I-Classic,10.734,45.31748653,-75.757737804,3.911,96.66,2021-07-29 19:32:25.487116
Toronto Edge,Rainbow-I-Classic,966.542,45.318028186,-75.757321522,7.519,74.815,2021-07-29 19:44:48.689541
Georges Home,Rainbow-I-Classic,981.478,45.315420653,-75.75760626,6.664,322.611,2021-07-29 19:40:20.446025
Ottawa Edge,Rainbow-I-Classic,8.931,45.317863846,-75.757603454,3.097,66.745,2021-07-29 19:32:14.519051
Georges Home,Rainbow-I-Classic,970.14,45.317139518,-75.756935079,8.095,162.036,2021-07-29 19:42:25.118260
Toronto Edge,Rainbow-I-Classic,8.216,45.316837371,-75.757050606,3.56,185.153,2021-07-29 19:34:51.920997
Ottawa Edge,Rainbow-I-Classic,970.787,45.318015658,-75.757324659,6.724,75.149,2021-07-29 19:42:42.365432
Ottawa Edge,Rainbow-I-Classic,4.032,45.316633872,-75.757128669,3.377,202.602,2021-07-29 19:34:45.187605
Georges Home,Rainbow-I-Classic,994.563,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:41.363820
Toronto Edge,Rainbow-I-Classic,3.368,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:25.318702
Toronto Edge,Rainbow-I-Classic,964.031,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:55.267555
Toronto Edge,Rainbow-I-Classic,15.321,45.31527284,-75.75818208,2.85,335.68,2021-07-29 19:33:44.439129
Ottawa Edge,Rainbow-I-Classic,979.838,45.316971903,-75.756988231,8.538,174.847,2021-07-29 19:40:42.823745
Ottawa Edge,Rainbow-I-Classic,14.586,45.316987209,-75.757931389,3.827,146.651,2021-07-29 19:32:40.462595
Georges Home,Rainbow-I-Classic,3.443,45.315803921,-75.758393467,3.19,277.076,2021-07-29 19:33:21.207680
Ottawa Edge,Rainbow-I-Classic,11.107,45.317425465,-75.757765854,3.484,102.235,2021-07-29 19:32:27.269364
Georges Home,Rainbow-I-Classic,974.367,45.315580499,-75.75847485,6.81,302.262,2021-07-29 19:41:43.245847
Ottawa Edge,Rainbow-I-Classic,3.905,45.316087216,-75.758281087,3.633,245.255,2021-07-29 19:33:10.840440
Georges Home,Rainbow-I-Classic,2.964,45.316572807,-75.757156719,3.293,207.924,2021-07-29 19:34:43.017240
Ottawa Edge,Rainbow-I-Classic,987.826,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:29.056398
Georges Home,Rainbow-I-Classic,31.779,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:12.239569
Ottawa Edge,Rainbow-I-Classic,981.243,45.315332615,-75.758299414,7.143,329.13,2021-07-29 19:40:09.202626
Toronto Edge,Rainbow-I-Classic,4.211,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:57.248491
Toronto Edge,Rainbow-I-Classic,984.215,45.316289387,-75.757265968,7.998,234.401,2021-07-29 19:40:32.861829
Ottawa Edge,Rainbow-I-Classic,12.02,45.315450335,-75.757584486,3.392,319.6,2021-07-29 19:34:03.605886
Georges Home,Rainbow-I-Classic,978.094,45.31697506,-75.757943939,7.811,147.851,2021-07-29 19:41:21.902261
Ottawa Edge,Rainbow-I-Classic,980.445,45.315735329,-75.757487601,7.919,289.693,2021-07-29 19:40:24.581997
Ottawa Edge,Rainbow-I-Classic,5.776,45.316419546,-75.757225368,3.468,221.778,2021-07-29 19:38:16.390353
Toronto Edge,Rainbow-I-Classic,987.357,45.317977599,-75.757071156,6.523,95.108,2021-07-29 19:41:00.068182
Ottawa Edge,Rainbow-I-Classic,996.593,45.317955436,-75.756894958,3.457,108.894,2021-07-29 19:39:09.644031
Ottawa Edge,Rainbow-I-Classic,993.339,45.316665137,-75.758050237,3.457,181.315,2021-07-29 19:36:38.186060
Georges Home,Rainbow-I-Classic,994.593,45.317911366,-75.75674976,2.646,121.272,2021-07-29 19:35:29.390519
Georges Home,Rainbow-I-Classic,1.841,45.316837497,-75.757053744,4.009,185.022,2021-07-29 19:38:30.695082
Toronto Edge,Rainbow-I-Classic,996.012,45.315318546,-75.758240747,3.949,330.615,2021-07-29 19:37:27.213212
Georges Home,Rainbow-I-Classic,981.094,45.317763875,-75.75763483,6.692,73.587,2021-07-29 19:41:09.370840
Georges Home,Rainbow-I-Classic,973.392,45.317056428,-75.757921976,13.88,139.155,2021-07-29 19:42:55.231054
Ottawa Edge,Rainbow-I-Classic,969.95,45.316453831,-75.758168517,14.395,204.439,2021-07-29 19:43:00.831355
Georges Home,Rainbow-I-Classic,983.883,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:53.373681
Georges Home,Rainbow-I-Classic,16.448,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:07.508649
Georges Home,Rainbow-I-Classic,964.871,45.316405191,-75.75720987,15.474,223.695,2021-07-29 19:44:29.813475
Toronto Edge,Rainbow-I-Classic,991.133,45.316709166,-75.757112981,3.644,195.548,2021-07-29 19:38:26.989982
Georges Home,Rainbow-I-Classic,998.761,45.316923366,-75.757013143,3.457,178.376,2021-07-29 19:34:54.752408
Toronto Edge,Rainbow-I-Classic,994.38,45.317959599,-75.757547544,1.718,63.094,2021-07-29 19:39:31.105075
Georges Home,Rainbow-I-Classic,969.757,45.317916184,-75.756839427,6.902,114.515,2021-07-29 19:42:36.606298
Georges Home,Rainbow-I-Classic,963.633,45.318070871,-75.757559527,0.0,55.872,2021-07-29 19:44:56.436193
Toronto Edge,Rainbow-I-Classic,982.126,45.317039169,-75.756957044,8.622,170.005,2021-07-29 19:40:44.046027
Ottawa Edge,Rainbow-I-Classic,4.849,45.317474255,-75.757747217,3.644,97.657,2021-07-29 19:36:09.560037
Ottawa Edge,Rainbow-I-Classic,968.325,45.315592769,-75.757534475,11.692,304.606,2021-07-29 19:43:21.468527
Ottawa Edge,Rainbow-I-Classic,997.339,45.317344349,-75.757794092,3.365,110.122,2021-07-29 19:36:13.667547
Ottawa Edge,Rainbow-I-Classic,999.489,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:58.486411
Ottawa Edge,Rainbow-I-Classic,1.779,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:55.289413
Georges Home,Rainbow-I-Classic,14.379,45.316087216,-75.758281087,3.633,245.255,2021-07-29 19:33:11.439083
Toronto Edge,Rainbow-I-Classic,974.85,45.316816919,-75.75802181,14.043,164.657,2021-07-29 19:42:57.704081
Ottawa Edge,Rainbow-I-Classic,990.436,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:32.208328
Toronto Edge,Rainbow-I-Classic,976.699,45.31540035,-75.757600174,6.084,324.913,2021-07-29 19:41:59.292951
Ottawa Edge,Rainbow-I-Classic,962.683,45.318053527,-75.757472996,4.989,62.823,2021-07-29 19:44:50.784634
Georges Home,Rainbow-I-Classic,991.092,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:04.813450
Ottawa Edge,Rainbow-I-Classic,967.002,45.315337148,-75.758231335,8.676,328.541,2021-07-29 19:43:12.410975
Georges Home,Rainbow-I-Classic,10.156,45.317024793,-75.757921976,3.735,142.629,2021-07-29 19:32:39.961939
Georges Home,Rainbow-I-Classic,997.519,45.317987708,-75.757513408,2.896,63.556,2021-07-29 19:35:51.740707
Toronto Edge,Rainbow-I-Classic,994.836,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:35.074247
Georges Home,Rainbow-I-Classic,968.351,45.315671215,-75.758474473,11.879,292.205,2021-07-29 19:43:08.158390
Toronto Edge,Rainbow-I-Classic,7.844,45.316240976,-75.757294017,3.468,238.856,2021-07-29 19:34:30.910566
Toronto Edge,Rainbow-I-Classic,999.83,45.317302138,-75.757819004,7.907,114.097,2021-07-29 19:41:17.208403
Georges Home,Rainbow-I-Classic,997.226,45.317756215,-75.756697746,3.19,131.951,2021-07-29 19:35:22.221291
Ottawa Edge,Rainbow-I-Classic,987.027,45.317269424,-75.756888203,3.911,153.309,2021-07-29 19:38:44.109374
Toronto Edge,Rainbow-I-Classic,999.911,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:25.714915
Georges Home,Rainbow-I-Classic,6.959,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.673373
Toronto Edge,Rainbow-I-Classic,991.831,45.31610487,-75.75734403,3.81,252.27,2021-07-29 19:38:06.879094
Ottawa Edge,Rainbow-I-Classic,980.239,45.31760588,-75.7567354,3.56,137.834,2021-07-29 19:38:55.058325
Toronto Edge,Rainbow-I-Classic,11.83,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.306716
Ottawa Edge,Rainbow-I-Classic,974.738,45.316195491,-75.757291069,8.004,243.755,2021-07-29 19:42:11.296441
Ottawa Edge,Rainbow-I-Classic,967.472,45.317982986,-75.757476323,7.964,66.304,2021-07-29 19:43:50.496600
Georges Home,Rainbow-I-Classic,973.362,45.31531275,-75.757674718,6.298,333.78,2021-07-29 19:41:57.063141
Georges Home,Rainbow-I-Classic,6.459,45.315630231,-75.758452889,3.735,296.629,2021-07-29 19:33:26.957361
Toronto Edge,Rainbow-I-Classic,2.21,45.31675125,-75.757084931,3.309,192.337,2021-07-29 19:34:48.764845
Toronto Edge,Rainbow-I-Classic,12.383,45.317456848,-75.757759579,3.457,99.122,2021-07-29 19:32:26.917065
Ottawa Edge,Rainbow-I-Classic,7.621,45.316123599,-75.757337755,2.942,250.396,2021-07-29 19:34:26.828209
Georges Home,Rainbow-I-Classic,965.47,45.317982986,-75.757476323,7.964,66.304,2021-07-29 19:43:49.691732
Ottawa Edge,Rainbow-I-Classic,992.685,45.31714255,-75.757887652,8.702,130.186,2021-07-29 19:39:44.119733
Ottawa Edge,Rainbow-I-Classic,2.955,45.316050005,-75.757368941,3.19,257.654,2021-07-29 19:34:24.151154
Toronto Edge,Rainbow-I-Classic,985.868,45.315359587,-75.757634308,6.383,329.026,2021-07-29 19:40:19.180821
Georges Home,Rainbow-I-Classic,995.425,45.317406988,-75.757778404,3.659,103.858,2021-07-29 19:36:12.113168
Georges Home,Rainbow-I-Classic,978.744,45.316322225,-75.758199891,8.362,219.051,2021-07-29 19:39:54.864089
Georges Home,Rainbow-I-Classic,975.327,45.317931955,-75.756913595,6.642,108.463,2021-07-29 19:42:38.248261
Georges Home,Rainbow-I-Classic,973.796,45.31540035,-75.757600174,6.084,324.913,2021-07-29 19:41:58.757736
Georges Home,Rainbow-I-Classic,977.16,45.316405318,-75.757213007,8.095,223.597,2021-07-29 19:42:13.803846
Ottawa Edge,Rainbow-I-Classic,972.755,45.317206784,-75.756903892,8.095,157.75,2021-07-29 19:42:25.907751
Ottawa Edge,Rainbow-I-Classic,969.189,45.315671215,-75.758474473,11.879,292.205,2021-07-29 19:43:07.240829
Toronto Edge,Rainbow-I-Classic,5.764,45.315660162,-75.757506427,3.366,297.623,2021-07-29 19:34:11.123154
Ottawa Edge,Rainbow-I-Classic,996.705,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:52.008787
Georges Home,Rainbow-I-Classic,977.717,45.317962652,-75.757519683,6.211,64.681,2021-07-29 19:41:06.106144
Toronto Edge,Rainbow-I-Classic,987.496,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:23.242928
Toronto Edge,Rainbow-I-Classic,998.344,45.316165815,-75.758243815,2.929,236.461,2021-07-29 19:36:55.074338
Toronto Edge,Rainbow-I-Classic,10.652,45.31793744,-75.757572266,1.158,63.051,2021-07-29 19:32:09.654954
Toronto Edge,Rainbow-I-Classic,979.55,45.316771561,-75.758021999,7.907,169.679,2021-07-29 19:41:24.673238
Ottawa Edge,Rainbow-I-Classic,994.861,45.317226971,-75.757837829,3.457,121.83,2021-07-29 19:36:17.934494
Toronto Edge,Rainbow-I-Classic,997.527,45.315348512,-75.758376716,3.448,327.566,2021-07-29 19:37:24.923612
Georges Home,Rainbow-I-Classic,966.773,45.315272461,-75.757971756,8.155,336.191,2021-07-29 19:44:17.254151
Georges Home,Rainbow-I-Classic,990.24,45.31603603,-75.757362855,3.81,259.277,2021-07-29 19:38:05.484537
Toronto Edge,Rainbow-I-Classic,0.633,45.316190871,-75.75823754,2.942,233.67,2021-07-29 19:36:53.991084
Ottawa Edge,Rainbow-I-Classic,14.905,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:37.233352
Ottawa Edge,Rainbow-I-Classic,995.857,45.317990158,-75.757018572,2.945,98.466,2021-07-29 19:35:38.191357
Georges Home,Rainbow-I-Classic,993.599,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:10.426690
Georges Home,Rainbow-I-Classic,9.564,45.317054476,-75.757900202,3.735,139.645,2021-07-29 19:32:38.880335
Toronto Edge,Rainbow-I-Classic,1.29,45.31785157,-75.757612867,3.226,67.22,2021-07-29 19:35:57.656211
Ottawa Edge,Rainbow-I-Classic,1.155,45.317670094,-75.756732073,3.293,134.234,2021-07-29 19:35:20.596053
Georges Home,Rainbow-I-Classic,992.239,45.31543636,-75.757578401,3.4,321.208,2021-07-29 19:37:45.720889
Ottawa Edge,Rainbow-I-Classic,978.121,45.31799337,-75.757145324,6.623,89.058,2021-07-29 19:41:00.448982
Georges Home,Rainbow-I-Classic,968.192,45.317630936,-75.756729125,7.675,136.725,2021-07-29 19:42:31.698331
Georges Home,Rainbow-I-Classic,966.824,45.31581975,-75.757437779,14.395,281.295,2021-07-29 19:43:23.954616
Georges Home,Rainbow-I-Classic,10.909,45.315258548,-75.758067694,3.189,337.423,2021-07-29 19:33:47.434575
Georges Home,Rainbow-I-Classic,9.87,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:49.829115
Toronto Edge,Rainbow-I-Classic,7.422,45.317883162,-75.756731313,2.638,123.747,2021-07-29 19:35:27.807957
Ottawa Edge,Rainbow-I-Classic,988.568,45.318025323,-75.757454549,3.328,65.5,2021-07-29 19:39:22.446778
Ottawa Edge,Rainbow-I-Classic,981.047,45.315599096,-75.757534475,7.815,303.913,2021-07-29 19:40:22.922701
Toronto Edge,Rainbow-I-Classic,15.543,45.316173337,-75.758246764,3.281,235.629,2021-07-29 19:33:08.442107
Toronto Edge,Rainbow-I-Classic,987.765,45.31714255,-75.757887652,8.702,130.186,2021-07-29 19:39:43.788742
Georges Home,Rainbow-I-Classic,967.578,45.317003286,-75.756981956,7.991,172.2,2021-07-29 19:42:23.516004
Ottawa Edge,Rainbow-I-Classic,1.265,45.315300096,-75.757674718,3.067,335.176,2021-07-29 19:33:58.134800
Georges Home,Rainbow-I-Classic,11.065,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:22.594559
Ottawa Edge,Rainbow-I-Classic,991.602,45.315710405,-75.758427978,3.384,287.611,2021-07-29 19:37:11.145357
Georges Home,Rainbow-I-Classic,960.707,45.317892481,-75.756802343,8.131,118.193,2021-07-29 19:43:42.791526
Ottawa Edge,Rainbow-I-Classic,991.862,45.317810953,-75.756669696,3.184,131.318,2021-07-29 19:39:01.214143
Georges Home,Rainbow-I-Classic,4.685,45.315293331,-75.758293328,3.064,333.483,2021-07-29 19:33:40.756674
Toronto Edge,Rainbow-I-Classic,992.351,45.315937381,-75.757400317,3.81,269.201,2021-07-29 19:38:01.796181
Georges Home,Rainbow-I-Classic,997.881,45.31562441,-75.758465438,3.274,297.342,2021-07-29 19:37:14.058132
Ottawa Edge,Rainbow-I-Classic,986.96,45.316801487,-75.757075518,3.82,187.724,2021-07-29 19:38:29.785085
Ottawa Edge,Rainbow-I-Classic,985.914,45.317810953,-75.756669696,3.184,131.318,2021-07-29 19:39:02.578544
Ottawa Edge,Rainbow-I-Classic,14.713,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:49.284592
Ottawa Edge,Rainbow-I-Classic,986.584,45.316356906,-75.757241057,3.659,227.919,2021-07-29 19:38:15.080557
Ottawa Edge,Rainbow-I-Classic,7.136,45.315283888,-75.758219162,3.094,334.454,2021-07-29 19:33:42.818441
Ottawa Edge,Rainbow-I-Classic,963.602,45.317961923,-75.757049571,7.976,97.329,2021-07-29 19:44:45.793659
Toronto Edge,Rainbow-I-Classic,18.041,45.317425465,-75.757765854,3.484,102.235,2021-07-29 19:32:28.145873
Ottawa Edge,Rainbow-I-Classic,987.583,45.315299501,-75.758138722,6.7,332.748,2021-07-29 19:41:51.102966
