Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium2,986.768,45.317915689,-75.757556957,6.207,65.511,2021-07-29 19:41:06.273596
Georges Home,Dilithium2,987.426,45.315744709,-75.757459742,3.633,289.1,2021-07-29 19:37:56.377865
Ottawa Edge,Dilithium2,997.622,45.315450335,-75.757584486,3.392,319.6,2021-07-29 19:34:03.394546
Ottawa Edge,Dilithium2,1.048,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:55.946848
Ottawa Edge,Dilithium2,3.655,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.528578
Georges Home,Dilithium2,974.592,45.315461452,-75.758453642,6.78,315.351,2021-07-29 19:41:45.494984
Georges Home,Dilithium2,978.678,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:57.713677
Ottawa Edge,Dilithium2,979.654,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:55.919778
Toronto Edge,Dilithium2,13.895,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:45.140174
Toronto Edge,Dilithium2,998.182,45.316302042,-75.757265968,3.468,233.065,2021-07-29 19:34:32.707639
Toronto Edge,Dilithium2,999.995,45.315353075,-75.758460105,3.09,327.403,2021-07-29 19:33:36.082832
Ottawa Edge,Dilithium2,994.811,45.317267723,-75.756872704,8.713,154.266,2021-07-29 19:40:47.632373
Ottawa Edge,Dilithium2,967.487,45.317757663,-75.75670697,7.579,131.233,2021-07-29 19:40:53.714598
Georges Home,Dilithium2,993.263,45.315351813,-75.757625085,6.296,329.98,2021-07-29 19:41:57.392266
Georges Home,Dilithium2,991.754,45.316165815,-75.758243815,2.929,236.461,2021-07-29 19:36:55.044207
Georges Home,Dilithium2,0.16,45.316894887,-75.75796885,3.633,156.448,2021-07-29 19:32:43.870364
Ottawa Edge,Dilithium2,975.075,45.317857897,-75.757612867,5.203,66.709,2021-07-29 19:39:33.808411
Toronto Edge,Dilithium2,972.024,45.317505638,-75.757740942,8.163,94.6,2021-07-29 19:41:14.611717
Georges Home,Dilithium2,0.132,45.316186238,-75.757322067,3.484,244.043,2021-07-29 19:34:28.716794
Toronto Edge,Dilithium2,982.033,45.31697506,-75.757943939,7.811,147.851,2021-07-29 19:41:21.694039
Ottawa Edge,Dilithium2,987.701,45.315937381,-75.757400317,3.81,269.201,2021-07-29 19:38:01.569931
Georges Home,Dilithium2,964.982,45.317931955,-75.756913595,6.642,108.463,2021-07-29 19:42:38.050160
Georges Home,Dilithium2,3.772,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:05.283787
Toronto Edge,Dilithium2,991.14,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:31.562492
Ottawa Edge,Dilithium2,993.799,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.408967
Ottawa Edge,Dilithium2,973.178,45.315242589,-75.757888368,6.749,339.912,2021-07-29 19:40:15.076914
Ottawa Edge,Dilithium2,971.553,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:05.010045
Georges Home,Dilithium2,997.31,45.31526327,-75.758104777,3.067,336.822,2021-07-29 19:33:45.232403
Ottawa Edge,Dilithium2,127.939,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:04.477291
Toronto Edge,Dilithium2,439.568,45.318009077,-75.757117463,2.675,90.463,2021-07-29 19:35:40.970448
Toronto Edge,Dilithium2,0.155,45.31575381,-75.758406017,3.196,282.692,2021-07-29 19:33:22.622899
Toronto Edge,Dilithium2,986.372,45.315269061,-75.757739848,3.629,338.018,2021-07-29 19:37:39.077284
Ottawa Edge,Dilithium2,9.567,45.31529478,-75.75810164,3.687,333.326,2021-07-29 19:37:30.828121
Georges Home,Dilithium2,986.736,45.317048527,-75.757909615,3.117,140.175,2021-07-29 19:36:24.102693
Toronto Edge,Dilithium2,983.951,45.318039235,-75.757358606,3.441,71.658,2021-07-29 19:39:21.084887
Toronto Edge,Dilithium2,967.311,45.317427438,-75.75680719,8.376,145.47,2021-07-29 19:42:28.453230
Toronto Edge,Dilithium2,972.337,45.31670272,-75.758040824,7.991,177.196,2021-07-29 19:41:25.409400
Toronto Edge,Dilithium2,983.858,45.31796806,-75.756944404,3.335,104.771,2021-07-29 19:39:11.033190
Toronto Edge,Dilithium2,967.912,45.317490077,-75.756791501,8.025,141.916,2021-07-29 19:42:29.953664
Ottawa Edge,Dilithium2,989.141,45.316807571,-75.758000225,3.468,165.842,2021-07-29 19:36:32.761637
Georges Home,Dilithium2,988.491,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.396001
Ottawa Edge,Dilithium2,981.779,45.317133317,-75.756938217,3.735,162.433,2021-07-29 19:38:39.518119
Georges Home,Dilithium2,3.341,45.317425465,-75.757765854,3.484,102.235,2021-07-29 19:32:27.313348
Ottawa Edge,Dilithium2,989.882,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:55.358597
Ottawa Edge,Dilithium2,994.185,45.315300222,-75.757677855,3.627,335.132,2021-07-29 19:37:40.722394
Ottawa Edge,Dilithium2,964.611,45.317504064,-75.757728581,12.169,95.133,2021-07-29 19:42:51.452599
Toronto Edge,Dilithium2,8.385,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.938888
Ottawa Edge,Dilithium2,966.966,45.316596288,-75.757138082,7.652,206.112,2021-07-29 19:42:17.210102
Toronto Edge,Dilithium2,993.835,45.31638817,-75.758162619,3.384,211.741,2021-07-29 19:36:46.547652
Georges Home,Dilithium2,970.922,45.317953927,-75.756984626,6.645,102.385,2021-07-29 19:40:59.275056
Toronto Edge,Dilithium2,5.966,45.315480145,-75.757565851,3.56,316.551,2021-07-29 19:34:04.838239
Georges Home,Dilithium2,986.32,45.317875052,-75.75759423,3.117,66.374,2021-07-29 19:35:56.712319
Georges Home,Dilithium2,965.908,45.316331724,-75.757244194,8.083,230.484,2021-07-29 19:42:12.859631
Ottawa Edge,Dilithium2,975.112,45.317475849,-75.75677914,8.186,143.666,2021-07-29 19:40:49.918484
Toronto Edge,Dilithium2,971.797,45.318018901,-75.757401966,6.472,69.507,2021-07-29 19:42:44.559367
Toronto Edge,Dilithium2,2.307,45.31523793,-75.757953309,3.166,340.102,2021-07-29 19:33:50.158846
Ottawa Edge,Dilithium2,993.699,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:33.323385
Georges Home,Dilithium2,2.181,45.315395597,-75.757612535,3.248,325.297,2021-07-29 19:34:01.489172
Georges Home,Dilithium2,990.797,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:53.002836
Ottawa Edge,Dilithium2,3.737,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:03.950562
Toronto Edge,Dilithium2,6.254,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:40.554865
Georges Home,Dilithium2,997.823,45.315994893,-75.758318547,3.033,255.603,2021-07-29 19:33:14.205959
Ottawa Edge,Dilithium2,990.536,45.316968733,-75.757943939,3.281,148.548,2021-07-29 19:36:27.163243
Toronto Edge,Dilithium2,997.4,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:09.815363
Toronto Edge,Dilithium2,975.758,45.317915689,-75.757556957,6.207,65.511,2021-07-29 19:41:07.022381
Toronto Edge,Dilithium2,977.272,45.31766852,-75.756719711,3.56,135.155,2021-07-29 19:38:56.831812
Toronto Edge,Dilithium2,994.806,45.317900108,-75.757587955,2.96,64.818,2021-07-29 19:35:56.288129
Georges Home,Dilithium2,3.589,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.708418
Ottawa Edge,Dilithium2,4.456,45.317756215,-75.756697746,3.19,131.951,2021-07-29 19:35:22.304727
Ottawa Edge,Dilithium2,975.837,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:23.442519
Georges Home,Dilithium2,985.63,45.316837253,-75.757978452,3.372,162.731,2021-07-29 19:36:31.923319
Toronto Edge,Dilithium2,968.514,45.315918399,-75.757400317,8.258,271.253,2021-07-29 19:42:07.015304
Georges Home,Dilithium2,3.608,45.31627856,-75.757284605,3.56,235.095,2021-07-29 19:34:32.544214
Ottawa Edge,Dilithium2,7.611,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:51.583495
Ottawa Edge,Dilithium2,982.524,45.316646526,-75.757128669,3.105,201.323,2021-07-29 19:38:24.645029
Georges Home,Dilithium2,971.621,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:22.579281
Georges Home,Dilithium2,2.543,45.31527284,-75.75818208,2.85,335.68,2021-07-29 19:33:43.502267
Ottawa Edge,Dilithium2,987.537,45.317195714,-75.757847242,3.372,125.047,2021-07-29 19:36:18.287873
Georges Home,Dilithium2,3.441,45.31758518,-75.757700342,3.4,87.855,2021-07-29 19:32:22.219926
Toronto Edge,Dilithium2,996.851,45.317108136,-75.756941355,3.728,164.515,2021-07-29 19:35:00.252900
Ottawa Edge,Dilithium2,983.204,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:10.945269
Georges Home,Dilithium2,983.917,45.318039235,-75.757358606,3.441,71.658,2021-07-29 19:39:20.910378
Georges Home,Dilithium2,980.457,45.317929917,-75.757569318,3.056,63.757,2021-07-29 19:39:31.780044
Toronto Edge,Dilithium2,974.387,45.316062539,-75.758296774,7.028,248.032,2021-07-29 19:41:35.968962
Toronto Edge,Dilithium2,9.165,45.316739925,-75.758021999,3.384,173.184,2021-07-29 19:32:48.437469
Georges Home,Dilithium2,985.844,45.31614076,-75.75825009,2.929,239.253,2021-07-29 19:36:56.628286
Toronto Edge,Dilithium2,972.538,45.317823576,-75.756719141,7.365,127.206,2021-07-29 19:42:34.533436
Toronto Edge,Dilithium2,994.529,45.31753532,-75.757719168,3.644,92.239,2021-07-29 19:36:08.550821
Ottawa Edge,Dilithium2,995.73,45.316862309,-75.757972177,3.02,160.016,2021-07-29 19:36:31.177701
Ottawa Edge,Dilithium2,976.69,45.316165935,-75.757315981,3.728,246.343,2021-07-29 19:38:08.795490
Toronto Edge,Dilithium2,986.066,45.316597989,-75.757153581,3.293,205.452,2021-07-29 19:38:23.499845
Toronto Edge,Dilithium2,999.061,45.315969838,-75.758324822,3.02,258.405,2021-07-29 19:33:14.931935
Toronto Edge,Dilithium2,969.783,45.317003286,-75.756981956,7.991,172.2,2021-07-29 19:42:22.395561
Toronto Edge,Dilithium2,7.732,45.31728961,-75.757822141,3.56,115.378,2021-07-29 19:36:15.496797
Ottawa Edge,Dilithium2,3.678,45.317683829,-75.75766288,3.659,79.695,2021-07-29 19:32:20.386101
Ottawa Edge,Dilithium2,978.138,45.317371105,-75.757803316,9.406,107.066,2021-07-29 19:39:40.409440
Georges Home,Dilithium2,978.812,45.317933338,-75.75682079,3.254,115.2,2021-07-29 19:39:08.396434
Georges Home,Dilithium2,973.464,45.316816919,-75.75802181,14.043,164.657,2021-07-29 19:42:57.933688
Toronto Edge,Dilithium2,974.215,45.316971903,-75.756988231,8.538,174.847,2021-07-29 19:40:42.801412
Georges Home,Dilithium2,970.785,45.317039169,-75.756957044,8.622,170.005,2021-07-29 19:40:44.020862
Ottawa Edge,Dilithium2,993.915,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:10.478077
Georges Home,Dilithium2,974.631,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:23.136495
Ottawa Edge,Dilithium2,0.128,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:38.567473
Toronto Edge,Dilithium2,9.277,45.315326351,-75.758401438,2.994,330.114,2021-07-29 19:33:38.033255
Toronto Edge,Dilithium2,979.202,45.31803933,-75.757411189,3.366,67.884,2021-07-29 19:39:22.194827
Toronto Edge,Dilithium2,0.262,45.315722801,-75.757490739,3.377,291.013,2021-07-29 19:34:13.026310
Ottawa Edge,Dilithium2,982.526,45.317944387,-75.756857874,3.365,112.047,2021-07-29 19:39:08.709532
Toronto Edge,Dilithium2,978.269,45.317953927,-75.756984626,6.645,102.385,2021-07-29 19:40:59.498950
Ottawa Edge,Dilithium2,997.248,45.315970211,-75.757403265,3.457,265.599,2021-07-29 19:34:21.042555
Toronto Edge,Dilithium2,977.928,45.316006094,-75.757378354,8.271,262.197,2021-07-29 19:40:29.464692
Georges Home,Dilithium2,1.584,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:41.846429
Ottawa Edge,Dilithium2,978.985,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:50.282222
Georges Home,Dilithium2,967.146,45.316860852,-75.75703197,7.907,183.601,2021-07-29 19:42:20.625972
Ottawa Edge,Dilithium2,981.741,45.316875081,-75.757044331,4.009,181.747,2021-07-29 19:38:32.358257
Georges Home,Dilithium2,980.715,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:25.514803
Georges Home,Dilithium2,971.533,45.316424046,-75.757206732,7.934,221.817,2021-07-29 19:40:34.470409
Ottawa Edge,Dilithium2,981.654,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:41.190570
Georges Home,Dilithium2,968.294,45.315636811,-75.758459163,7.006,295.933,2021-07-29 19:41:42.807556
Toronto Edge,Dilithium2,989.844,45.315348512,-75.758376716,3.448,327.566,2021-07-29 19:37:25.151788
Ottawa Edge,Dilithium2,971.251,45.317854749,-75.757588144,6.811,68.307,2021-07-29 19:42:47.814265
Georges Home,Dilithium2,2.342,45.317670094,-75.756732073,3.293,134.234,2021-07-29 19:35:20.345536
Ottawa Edge,Dilithium2,966.867,45.315580499,-75.75847485,6.81,302.262,2021-07-29 19:41:43.227774
Ottawa Edge,Dilithium2,984.543,45.317040996,-75.75697568,4.009,169.006,2021-07-29 19:38:36.401431
Toronto Edge,Dilithium2,996.68,45.315802595,-75.757456415,8.083,282.854,2021-07-29 19:40:26.143440
Georges Home,Dilithium2,991.731,45.31785157,-75.757612867,3.226,67.22,2021-07-29 19:35:58.194953
Georges Home,Dilithium2,2.906,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:44.475065
Toronto Edge,Dilithium2,986.237,45.317618282,-75.756729125,7.835,137.487,2021-07-29 19:40:52.053259
Georges Home,Dilithium2,966.802,45.315851133,-75.757431504,8.083,277.993,2021-07-29 19:42:06.045096
Ottawa Edge,Dilithium2,989.635,45.316538252,-75.758118695,8.622,195.143,2021-07-29 19:39:51.238960
Ottawa Edge,Dilithium2,11.383,45.315592647,-75.758462301,3.633,300.847,2021-07-29 19:33:27.661385
Ottawa Edge,Dilithium2,968.19,45.316568061,-75.758100059,7.907,191.885,2021-07-29 19:41:28.087024
Toronto Edge,Dilithium2,974.655,45.31553183,-75.757565661,7.288,310.882,2021-07-29 19:40:21.290564
Toronto Edge,Dilithium2,991.651,45.317875052,-75.75759423,3.117,66.374,2021-07-29 19:35:57.078297
Toronto Edge,Dilithium2,7.72,45.31783259,-75.757612867,3.281,68.776,2021-07-29 19:32:14.786684
Georges Home,Dilithium2,979.094,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:55.579126
Ottawa Edge,Dilithium2,962.648,45.317995514,-75.757473186,6.289,65.803,2021-07-29 19:42:44.746097
Toronto Edge,Dilithium2,964.757,45.316799787,-75.757060019,7.731,188.464,2021-07-29 19:42:19.376505
Georges Home,Dilithium2,999.477,45.31523793,-75.757953309,3.166,340.102,2021-07-29 19:33:50.654005
Toronto Edge,Dilithium2,979.844,45.317576198,-75.756757175,3.75,138.291,2021-07-29 19:38:54.012142
Ottawa Edge,Dilithium2,990.487,45.318034577,-75.757423551,3.164,67.227,2021-07-29 19:35:48.324427
Toronto Edge,Dilithium2,965.054,45.317781156,-75.757619331,8.285,72.813,2021-07-29 19:42:49.110277
Georges Home,Dilithium2,981.781,45.315381622,-75.757606449,3.503,326.903,2021-07-29 19:37:44.185865
Ottawa Edge,Dilithium2,978.968,45.316190991,-75.757309706,3.644,243.812,2021-07-29 19:38:09.328847
Georges Home,Dilithium2,993.75,45.317756215,-75.756697746,3.19,131.951,2021-07-29 19:35:23.181064
Toronto Edge,Dilithium2,972.756,45.31689831,-75.757019419,8.362,180.506,2021-07-29 19:40:42.013461
Ottawa Edge,Dilithium2,3.328,45.315915099,-75.75835287,3.033,264.575,2021-07-29 19:33:16.760536
Toronto Edge,Dilithium2,6.562,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:53.569423
Toronto Edge,Dilithium2,995.409,45.31556177,-75.758481125,3.365,304.374,2021-07-29 19:37:16.045109
Ottawa Edge,Dilithium2,7.172,45.317862734,-75.756722089,2.834,125.27,2021-07-29 19:35:26.676809
Toronto Edge,Dilithium2,982.742,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:37.842144
Ottawa Edge,Dilithium2,985.655,45.315920105,-75.758346784,3.384,263.998,2021-07-29 19:37:03.408992
Ottawa Edge,Dilithium2,986.137,45.315715027,-75.757481515,3.633,291.999,2021-07-29 19:37:54.603574
Ottawa Edge,Dilithium2,987.564,45.315560065,-75.757534664,3.834,308.185,2021-07-29 19:37:49.304996
Ottawa Edge,Dilithium2,8.187,45.317190709,-75.757853328,4.002,125.485,2021-07-29 19:32:34.277565
Toronto Edge,Dilithium2,997.573,45.317344349,-75.757794092,3.365,110.122,2021-07-29 19:36:14.341090
Toronto Edge,Dilithium2,987.614,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:16.774173
Toronto Edge,Dilithium2,982.686,45.317040996,-75.75697568,4.009,169.006,2021-07-29 19:38:36.256507
Georges Home,Dilithium2,987.766,45.317319293,-75.757800367,3.372,112.654,2021-07-29 19:36:14.802170
Toronto Edge,Dilithium2,988.915,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:02.175563
Georges Home,Dilithium2,3.111,45.31527284,-75.75818208,2.85,335.68,2021-07-29 19:33:44.413702
Georges Home,Dilithium2,990.838,45.317170775,-75.756925666,3.553,159.762,2021-07-29 19:35:03.025042
Toronto Edge,Dilithium2,4.704,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:41.526442
Georges Home,Dilithium2,2.277,45.315803921,-75.758393467,3.19,277.076,2021-07-29 19:33:20.841964
Ottawa Edge,Dilithium2,990.936,45.317319293,-75.757800367,3.372,112.654,2021-07-29 19:36:15.101198
Georges Home,Dilithium2,965.232,45.317504064,-75.757728581,12.169,95.133,2021-07-29 19:42:51.755828
Toronto Edge,Dilithium2,987.105,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:57.876422
Georges Home,Dilithium2,979.42,45.315874741,-75.757416005,3.644,275.7,2021-07-29 19:37:59.648243
Toronto Edge,Dilithium2,994.012,45.316010854,-75.758296963,3.19,253.774,2021-07-29 19:37:01.128066
Georges Home,Dilithium2,996.147,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:23.400082
Georges Home,Dilithium2,989.254,45.316862309,-75.757972177,3.02,160.016,2021-07-29 19:36:30.863020
Toronto Edge,Dilithium2,991.477,45.316998416,-75.757922165,3.188,145.524,2021-07-29 19:36:25.392583
Ottawa Edge,Dilithium2,983.969,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:52.390684
Ottawa Edge,Dilithium2,994.317,45.317945992,-75.75682079,2.338,114.72,2021-07-29 19:35:31.876319
Georges Home,Dilithium2,0.209,45.315353075,-75.758460105,3.09,327.403,2021-07-29 19:33:35.731790
Toronto Edge,Dilithium2,993.28,45.317226971,-75.757837829,3.457,121.83,2021-07-29 19:36:18.149045
Georges Home,Dilithium2,2.215,45.316240976,-75.757294017,3.468,238.856,2021-07-29 19:34:30.825455
Ottawa Edge,Dilithium2,984.406,45.315253575,-75.757823426,3.522,339.098,2021-07-29 19:37:36.247476
Ottawa Edge,Dilithium2,975.933,45.317427438,-75.75680719,8.376,145.47,2021-07-29 19:42:28.674168
Ottawa Edge,Dilithium2,2.337,45.316290715,-75.758203029,3.633,222.554,2021-07-29 19:33:03.584489
Georges Home,Dilithium2,996.182,45.317078453,-75.756963129,3.553,166.166,2021-07-29 19:34:59.966135
Toronto Edge,Dilithium2,11.903,45.317466595,-75.756810138,3.105,142.452,2021-07-29 19:35:12.240464
Ottawa Edge,Dilithium2,2.988,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:43.149195
Ottawa Edge,Dilithium2,960.187,45.317707563,-75.757650518,9.78,77.996,2021-07-29 19:42:49.312316
Ottawa Edge,Dilithium2,995.151,45.316776188,-75.7580065,3.281,169.271,2021-07-29 19:36:33.857801
Toronto Edge,Dilithium2,974.906,45.316322225,-75.758199891,8.362,219.051,2021-07-29 19:39:54.323214
Georges Home,Dilithium2,982.41,45.316464659,-75.758149881,8.434,203.258,2021-07-29 19:39:53.240514
Ottawa Edge,Dilithium2,969.509,45.318020285,-75.75730916,6.483,76.053,2021-07-29 19:41:02.653114
Ottawa Edge,Dilithium2,970.425,45.317953927,-75.756984626,6.645,102.385,2021-07-29 19:40:58.973594
Georges Home,Dilithium2,0.656,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.760144
Georges Home,Dilithium2,8.426,45.316110698,-75.758262451,3.105,242.612,2021-07-29 19:33:09.786385
Toronto Edge,Dilithium2,14.944,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:39.092245
Toronto Edge,Dilithium2,11.319,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.388326
Toronto Edge,Dilithium2,973.175,45.31786095,-75.757585006,6.116,67.991,2021-07-29 19:41:07.704821
Ottawa Edge,Dilithium2,988.919,45.317499311,-75.757740942,3.644,95.251,2021-07-29 19:36:08.680002
Ottawa Edge,Dilithium2,3.066,45.317333143,-75.757803316,3.633,111.111,2021-07-29 19:32:30.460229
Toronto Edge,Dilithium2,3.146,45.315994893,-75.758318547,3.033,255.603,2021-07-29 19:33:13.328054
Georges Home,Dilithium2,986.736,45.315857466,-75.758362471,3.468,271.008,2021-07-29 19:37:05.773124
Ottawa Edge,Dilithium2,989.565,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:51.539830
Georges Home,Dilithium2,978.005,45.317216143,-75.757856465,8.713,122.673,2021-07-29 19:39:42.673533
Ottawa Edge,Dilithium2,982.769,45.317361746,-75.756850739,3.56,147.94,2021-07-29 19:38:47.093618
Ottawa Edge,Dilithium2,978.274,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:06.577346
Ottawa Edge,Dilithium2,969.611,45.317977599,-75.757071156,6.523,95.108,2021-07-29 19:40:59.680613
Toronto Edge,Dilithium2,994.878,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.168968
Ottawa Edge,Dilithium2,970.23,45.316438155,-75.758146932,7.459,206.207,2021-07-29 19:41:29.795975
Georges Home,Dilithium2,987.351,45.316300475,-75.758184581,3.281,221.471,2021-07-29 19:36:49.527685
Georges Home,Dilithium2,15.556,45.315229966,-75.757838924,2.949,341.609,2021-07-29 19:33:52.976151
Ottawa Edge,Dilithium2,969.864,45.316424046,-75.757206732,7.934,221.817,2021-07-29 19:40:35.622557
Georges Home,Dilithium2,968.186,45.315760516,-75.758415429,7.217,281.992,2021-07-29 19:41:41.422718
Georges Home,Dilithium2,974.839,45.317108262,-75.756944493,3.735,164.356,2021-07-29 19:38:38.688054
