Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-III-Classic,83.02,45.31653,-75.75814,8.414,196.014
Georges Home,Rainbow-III-Classic,154.869,45.31766,-75.757678333,3.22,81.343
Georges Home,Rainbow-III-Classic,74.347,45.316615,-75.75711,14.07,205.118
Georges Home,Rainbow-III-Classic,275.157,45.315313333,-75.757646667,2.685,333.994
Georges Home,Rainbow-III-Classic,79.13,45.317966667,-75.757536667,0.0,63.333
Georges Home,Rainbow-III-Classic,74.483,45.317966667,-75.757555,0.0,62.16
Georges Home,Rainbow-III-Classic,80.136,45.317835,-75.756651667,2.742,131.552
Georges Home,Rainbow-III-Classic,81.916,45.31687,-75.757013333,8.269,183.456
Georges Home,Rainbow-III-Classic,165.609,45.316653333,-75.758088333,2.871,182.458
Georges Home,Rainbow-III-Classic,156.846,45.316753333,-75.758048333,3.082,171.544
Georges Home,Rainbow-III-Classic,85.175,45.317468333,-75.756763333,3.051,145.154
Georges Home,Rainbow-III-Classic,81.874,45.316111667,-75.75732,7.758,252.05
Georges Home,Rainbow-III-Classic,82.593,45.317566667,-75.757728333,8.875,88.768
Georges Home,Rainbow-III-Classic,99.946,45.315368333,-75.758485,2.604,325.84
Georges Home,Rainbow-III-Classic,157.517,45.31629,-75.758228333,2.588,222.645
Georges Home,Rainbow-III-Classic,82.407,45.315915,-75.75737,3.494,272.178
Georges Home,Rainbow-III-Classic,80.444,45.317686667,-75.757663333,7.079,79.409
Georges Home,Rainbow-III-Classic,109.29,45.316086667,-75.758316667,8.437,245.405
Georges Home,Rainbow-III-Classic,161.058,45.315791667,-75.758426667,3.066,278.591
Georges Home,Rainbow-III-Classic,164.229,45.315868333,-75.758395,2.709,269.936
Georges Home,Rainbow-III-Classic,195.139,45.316628333,-75.75707,2.876,205.105
Georges Home,Rainbow-III-Classic,79.663,45.316058333,-75.75833,14.317,248.593
Georges Home,Rainbow-III-Classic,161.567,45.315981667,-75.757336667,3.066,265.642
Georges Home,Rainbow-III-Classic,73.319,45.318048333,-75.757415,3.395,67.201
Georges Home,Rainbow-III-Classic,79.411,45.317315,-75.756835,8.38,152.484
Georges Home,Rainbow-III-Classic,107.747,45.316225,-75.757251667,3.457,241.552
Georges Home,Rainbow-III-Classic,224.058,45.316221667,-75.758255,2.598,230.27
Georges Home,Rainbow-III-Classic,73.749,45.317665,-75.756681667,7.696,137.921
Georges Home,Rainbow-III-Classic,153.359,45.316006667,-75.757326667,2.999,263.159
Georges Home,Rainbow-III-Classic,79.11,45.315833333,-75.757431667,8.269,279.922
Georges Home,Rainbow-III-Classic,92.193,45.316135,-75.75731,8.252,249.775
Georges Home,Rainbow-III-Classic,158.098,45.316915,-75.756963333,3.102,181.227
Georges Home,Rainbow-III-Classic,78.563,45.316061667,-75.75734,8.626,256.985
Georges Home,Rainbow-III-Classic,80.981,45.318025,-75.757441667,6.364,66.417
Georges Home,Rainbow-III-Classic,86.971,45.318011667,-75.756946667,8.955,103.031
Georges Home,Rainbow-III-Classic,73.278,45.31746,-75.756766667,8.102,145.539
Georges Home,Rainbow-III-Classic,155.26,45.315546667,-75.758523333,3.035,306.305
Georges Home,Rainbow-III-Classic,158.217,45.315248333,-75.757986667,2.639,338.809
Georges Home,Rainbow-III-Classic,85.728,45.317761667,-75.756655,2.788,134.682
Georges Home,Rainbow-III-Classic,167.355,45.31777,-75.75763,3.38,73.274
Georges Home,Rainbow-III-Classic,81.991,45.317686667,-75.756678333,11.853,136.945
Georges Home,Rainbow-III-Classic,74.848,45.317823333,-75.757623333,3.066,69.006
Georges Home,Rainbow-III-Classic,94.807,45.318035,-75.757278333,3.096,77.656
Georges Home,Rainbow-III-Classic,97.29,45.318028333,-75.757153333,8.545,87.087
Georges Home,Rainbow-III-Classic,151.372,45.316826667,-75.758015,2.742,163.623
Georges Home,Rainbow-III-Classic,156.27,45.317111667,-75.756893333,2.887,166.489
Georges Home,Rainbow-III-Classic,68.589,45.315288333,-75.758238333,6.647,333.971
Georges Home,Rainbow-III-Classic,84.72,45.3173,-75.757831667,3.164,114.072
Georges Home,Rainbow-III-Classic,73.823,45.316213333,-75.75826,3.457,231.204
Georges Home,Rainbow-III-Classic,170.127,45.316423333,-75.758178333,2.495,207.821
Georges Home,Rainbow-III-Classic,74.956,45.315785,-75.758423333,12.154,279.314
Georges Home,Rainbow-III-Classic,75.884,45.316561667,-75.758125,14.508,192.527
Georges Home,Rainbow-III-Classic,79.663,45.317875,-75.757603333,2.629,65.871
Georges Home,Rainbow-III-Classic,79.108,45.31707,-75.757918333,7.877,137.71
Georges Home,Rainbow-III-Classic,105.557,45.315645,-75.758485,3.246,295.172
Georges Home,Rainbow-III-Classic,83.368,45.31601,-75.758338333,3.19,253.988
